Points:0, Points:1, Points:2, scalars
0.79434E+03, -0.34435E+01, 0.95013E+03, 1
0.58684E+03, 0.15472E+03, 0.10210E+04, 1
0.98138E+03, -0.47002E+02, 0.98323E+03, 1
0.73577E+03, 0.18160E+03, 0.10465E+04, 1
0.77269E+03, 0.17381E+03, 0.95748E+03, 1
0.82801E+03, -0.22003E+02, 0.95520E+03, 1
0.32344E+03, 0.22324E+02, 0.10663E+04, 1
0.45716E+03, -0.34722E+02, 0.93928E+03, 1
0.76970E+03, 0.49704E+02, 0.10049E+04, 1
0.75193E+03, 0.17795E+03, 0.95519E+03, 1
0.40422E+03, 0.58280E+02, 0.96127E+03, 1
0.39932E+03, -0.59117E+02, 0.10374E+04, 1
0.54200E+03, 0.24987E+03, 0.10021E+04, 1
0.94129E+03, 0.20348E+03, 0.95017E+03, 1
0.41400E+03, -0.46926E+02, 0.94815E+03, 1
0.90364E+03, 0.23785E+03, 0.10326E+04, 1
0.91465E+03, 0.18022E+03, 0.95408E+03, 1
0.27650E+03, 0.10154E+02, 0.93080E+03, 1
0.72080E+03, 0.48321E+02, 0.98751E+03, 1
0.65938E+03, 0.15196E+03, 0.10137E+04, 1
0.72420E+03, -0.42182E+02, 0.10267E+04, 1
0.36484E+03, -0.54333E+02, 0.10440E+04, 1
0.67862E+03, 0.15777E+03, 0.10267E+04, 1
0.93364E+03, 0.18844E+03, 0.95141E+03, 1
0.87007E+03, -0.44756E+01, 0.95023E+03, 1
0.90676E+03, 0.16698E+03, 0.10374E+04, 1
0.94711E+03, 0.24703E+03, 0.98324E+03, 1
0.21288E+03, -0.42191E+02, 0.94421E+03, 1
0.59726E+03, 0.21974E+03, 0.10458E+04, 1
0.59403E+03, 0.24990E+03, 0.99737E+03, 1
0.48814E+03, -0.68835E+02, 0.10125E+04, 1
0.78799E+03, -0.15282E+02, 0.10476E+04, 1
0.25333E+03, 0.68573E+02, 0.98613E+03, 1
0.79207E+03, -0.49396E+02, 0.10077E+04, 1
0.71938E+03, 0.16075E+03, 0.96907E+03, 1
0.80762E+03, 0.17590E+03, 0.10438E+04, 1
0.82255E+03, 0.15305E+03, 0.10171E+04, 1
0.80224E+03, 0.20969E+03, 0.10490E+04, 1
0.56058E+03, 0.18536E+03, 0.10477E+04, 1
0.85626E+03, 0.24671E+03, 0.98235E+03, 1
0.89103E+03, -0.14853E+02, 0.95236E+03, 1
0.76567E+03, 0.19505E+03, 0.95033E+03, 1
0.53600E+03, 0.18652E+03, 0.95193E+03, 1
0.69370E+03, 0.24598E+03, 0.98039E+03, 1
0.21927E+03, -0.11825E+02, 0.93106E+03, 1
0.26923E+03, -0.62875E+02, 0.96924E+03, 1
0.95729E+03, 0.20652E+03, 0.10496E+04, 1
0.60183E+03, 0.21485E+03, 0.10477E+04, 1
0.92629E+03, 0.46842E+02, 0.10173E+04, 1
0.29707E+03, 0.28094E+02, 0.10641E+04, 1
0.96879E+03, -0.41769E+01, 0.10498E+04, 1
0.42150E+03, -0.67458E+02, 0.98165E+03, 1
0.44745E+03, -0.69462E+02, 0.99197E+03, 1
0.57676E+03, 0.15136E+03, 0.10113E+04, 1
0.43617E+03, -0.39371E+02, 0.94214E+03, 1
0.96214E+03, 0.21541E+03, 0.95253E+03, 1
0.33445E+03, 0.40251E+02, 0.10572E+04, 1
0.91879E+03, 0.11776E+02, 0.10485E+04, 1
0.26197E+03, -0.64814E+02, 0.10262E+04, 1
0.74071E+03, 0.37510E+02, 0.10331E+04, 1
0.49308E+03, -0.63606E+02, 0.10291E+04, 1
0.58999E+03, 0.24808E+03, 0.10136E+04, 1
0.95051E+03, 0.24612E+03, 0.98071E+03, 1
0.45215E+03, 0.69036E+02, 0.10110E+04, 1
0.58800E+03, 0.15182E+03, 0.98699E+03, 1
0.64917E+03, 0.18662E+03, 0.10481E+04, 1
0.76834E+03, 0.15609E+03, 0.10238E+04, 1
0.78069E+03, 0.41896E+02, 0.97281E+03, 1
0.99153E+03, 0.16530E+03, 0.96410E+03, 1
0.58161E+03, 0.24871E+03, 0.10112E+04, 1
0.50569E+03, 0.23836E+03, 0.96796E+03, 1
0.74186E+03, 0.44635E+02, 0.97759E+03, 1
0.21830E+03, -0.11878E+02, 0.10690E+04, 1
0.81683E+03, 0.49773E+02, 0.10046E+04, 1
0.38142E+03, 0.50722E+02, 0.10482E+04, 1
0.88288E+03, 0.15357E+03, 0.98150E+03, 1
0.87734E+03, -0.49941E+02, 0.10011E+04, 1
0.86442E+03, 0.15914E+03, 0.10287E+04, 1
0.90149E+03, -0.21051E+02, 0.95466E+03, 1
0.56471E+03, 0.18709E+03, 0.95171E+03, 1
0.97598E+03, 0.20017E+03, 0.10499E+04, 1
0.56399E+03, 0.20584E+03, 0.10496E+04, 1
0.74111E+03, 0.31394E+02, 0.10388E+04, 1
0.33987E+03, 0.59385E+02, 0.10370E+04, 1
0.34645E+03, -0.30132E+02, 0.93685E+03, 1
0.37011E+03, 0.52660E+02, 0.95399E+03, 1
0.70248E+03, 0.20475E+03, 0.10498E+04, 1
0.68881E+03, 0.19872E+03, 0.95010E+03, 1
0.91069E+03, 0.93462E+01, 0.95088E+03, 1
0.77645E+03, 0.60532E+01, 0.10496E+04, 1
0.71639E+03, 0.20533E+03, 0.10496E+04, 1
0.96008E+03, 0.18471E+03, 0.10475E+04, 1
0.80758E+03, 0.48629E+02, 0.10113E+04, 1
0.72674E+03, -0.13188E+02, 0.10482E+04, 1
0.68327E+03, 0.15011E+03, 0.99747E+03, 1
0.47103E+03, 0.13527E+02, 0.10686E+04, 1
0.93286E+03, 0.42440E+02, 0.97362E+03, 1
0.29412E+03, -0.62487E+02, 0.10314E+04, 1
0.49970E+03, -0.29167E+02, 0.10636E+04, 1
0.84022E+03, 0.48280E+02, 0.10128E+04, 1
0.49996E+03, -0.35339E+02, 0.93968E+03, 1
0.95236E+03, 0.22874E+03, 0.95910E+03, 1
0.70561E+03, -0.49347E+02, 0.10074E+04, 1
0.98579E+03, 0.16894E+03, 0.96083E+03, 1
0.21408E+03, -0.67046E+02, 0.10199E+04, 1
0.67288E+03, 0.16603E+03, 0.10367E+04, 1
0.39922E+03, 0.24798E+02, 0.10654E+04, 1
0.42794E+03, -0.18419E+02, 0.10675E+04, 1
0.81366E+03, -0.19259E+01, 0.95004E+03, 1
0.46527E+03, 0.69052E+02, 0.10110E+04, 1
0.69550E+03, 0.20957E+03, 0.10490E+04, 1
0.93225E+03, 0.15845E+03, 0.10278E+04, 1
0.53482E+03, 0.15293E+03, 0.98313E+03, 1
0.35415E+03, 0.65190E+01, 0.93039E+03, 1
0.64281E+03, 0.23940E+03, 0.10308E+04, 1
0.76476E+03, 0.20225E+03, 0.10499E+04, 1
0.79526E+03, 0.19811E+03, 0.95012E+03, 1
0.77057E+03, 0.24945E+03, 0.99274E+03, 1
0.99969E+03, 0.18551E+02, 0.10464E+04, 1
0.75605E+03, 0.43869E+02, 0.97611E+03, 1
0.52378E+03, 0.15734E+03, 0.10259E+04, 1
0.87134E+03, -0.17113E+02, 0.95307E+03, 1
0.35023E+03, -0.13042E+02, 0.93126E+03, 1
0.87917E+03, -0.24643E+02, 0.10434E+04, 1
0.60363E+03, 0.15010E+03, 0.10007E+04, 1
0.54543E+03, 0.24992E+03, 0.99983E+03, 1
0.24211E+03, -0.64534E+02, 0.97292E+03, 1
0.25965E+03, 0.50937E+02, 0.10479E+04, 1
0.80179E+03, 0.19544E+03, 0.95030E+03, 1
0.83707E+03, 0.16162E+03, 0.10319E+04, 1
0.97710E+03, -0.11390E+02, 0.10486E+04, 1
0.94188E+03, -0.33439E+02, 0.96289E+03, 1
0.31681E+03, -0.55860E+02, 0.95786E+03, 1
0.64882E+03, 0.15232E+03, 0.10148E+04, 1
0.99717E+03, 0.15045E+03, 0.99399E+03, 1
0.41969E+03, 0.11194E+01, 0.93002E+03, 1
0.55314E+03, 0.16289E+03, 0.96663E+03, 1
0.76047E+03, -0.20148E+02, 0.95431E+03, 1
0.88852E+03, 0.15902E+03, 0.10285E+04, 1
0.43715E+03, 0.69349E+02, 0.10088E+04, 1
0.84898E+03, 0.25417E+02, 0.95699E+03, 1
0.23604E+03, 0.54973E+02, 0.10432E+04, 1
0.51706E+03, 0.17066E+03, 0.10405E+04, 1
0.90327E+03, -0.15362E+02, 0.10475E+04, 1
0.78358E+03, 0.47682E+01, 0.95025E+03, 1
0.76301E+03, 0.16949E+03, 0.96050E+03, 1
0.74562E+03, 0.17151E+03, 0.10410E+04, 1
0.90286E+03, 0.50076E+01, 0.10497E+04, 1
0.33462E+03, -0.69711E+02, 0.99406E+03, 1
0.80120E+03, 0.35661E+02, 0.10350E+04, 1
0.21181E+03, -0.69874E+02, 0.99698E+03, 1
0.43502E+03, -0.34855E+02, 0.10607E+04, 1
0.39791E+03, -0.34068E+02, 0.10611E+04, 1
0.72832E+03, 0.44913E+02, 0.97818E+03, 1
0.97668E+03, -0.10487E+02, 0.95120E+03, 1
0.74014E+03, -0.51096E+01, 0.10497E+04, 1
0.89408E+03, 0.22402E+02, 0.10446E+04, 1
0.81568E+03, 0.18164E+03, 0.95354E+03, 1
0.78604E+03, 0.24995E+03, 0.99908E+03, 1
0.81751E+03, -0.61021E+01, 0.95042E+03, 1
0.80185E+03, 0.24538E+03, 0.10208E+04, 1
0.64182E+03, 0.24973E+03, 0.10051E+04, 1
0.93834E+03, 0.49768E+02, 0.10038E+04, 1
0.39113E+03, -0.55286E+02, 0.10429E+04, 1
0.86772E+03, 0.15227E+03, 0.10148E+04, 1
0.83846E+03, 0.10876E+02, 0.95129E+03, 1
0.93589E+03, 0.24974E+03, 0.99530E+03, 1
0.91948E+03, 0.15612E+03, 0.10239E+04, 1
0.93370E+03, 0.24552E+02, 0.10435E+04, 1
0.86856E+03, 0.17598E+02, 0.95323E+03, 1
0.53111E+03, 0.20703E+03, 0.95058E+03, 1
0.57077E+03, 0.20675E+03, 0.95053E+03, 1
0.71400E+03, -0.17520E+02, 0.95318E+03, 1
0.76168E+03, 0.17128E+03, 0.95914E+03, 1
0.39194E+03, 0.68960E+02, 0.10120E+04, 1
0.60544E+03, 0.22206E+03, 0.10448E+04, 1
0.26103E+03, 0.25941E+02, 0.93507E+03, 1
0.80715E+03, 0.35332E+02, 0.96465E+03, 1
0.30000E+03, 0.68976E+02, 0.10114E+04, 1
0.43495E+03, -0.50033E+02, 0.95112E+03, 1
0.92795E+03, 0.18053E+03, 0.95396E+03, 1
0.91532E+03, 0.20035E+03, 0.10500E+04, 1
0.40228E+03, 0.65936E+02, 0.10234E+04, 1
0.97802E+03, 0.15028E+03, 0.10050E+04, 1
0.29638E+03, -0.37532E+02, 0.10590E+04, 1
0.93175E+03, -0.67289E+01, 0.10495E+04, 1
0.66721E+03, 0.24588E+03, 0.10198E+04, 1
0.22142E+03, 0.65062E+02, 0.97439E+03, 1
0.91851E+03, 0.18811E+03, 0.95145E+03, 1
0.78833E+03, -0.53073E+01, 0.10497E+04, 1
0.49935E+03, 0.68749E+02, 0.10126E+04, 1
0.74212E+03, 0.15855E+03, 0.97220E+03, 1
0.94681E+03, 0.24640E+03, 0.98160E+03, 1
0.36135E+03, 0.49220E+02, 0.95027E+03, 1
0.45938E+03, 0.62214E+02, 0.96810E+03, 1
0.46393E+03, 0.65765E+02, 0.97613E+03, 1
0.20493E+03, 0.15758E+02, 0.10681E+04, 1
0.88546E+03, 0.18445E+03, 0.10474E+04, 1
0.29103E+03, 0.37953E+02, 0.10587E+04, 1
0.90309E+03, -0.28677E+02, 0.95904E+03, 1
0.70106E+03, 0.20676E+03, 0.95053E+03, 1
0.61533E+03, 0.24747E+03, 0.10154E+04, 1
0.85234E+03, 0.15111E+03, 0.10104E+04, 1
0.87162E+03, 0.17894E+03, 0.95473E+03, 1
0.83506E+03, 0.15131E+03, 0.98865E+03, 1
0.93181E+03, 0.18716E+03, 0.10483E+04, 1
0.96611E+03, 0.15920E+03, 0.97113E+03, 1
0.63990E+03, 0.23745E+03, 0.10331E+04, 1
0.86046E+03, 0.98406E+01, 0.95100E+03, 1
0.98098E+03, 0.17571E+02, 0.95323E+03, 1
0.20313E+03, -0.62039E+02, 0.96759E+03, 1
0.71551E+03, 0.16659E+01, 0.95006E+03, 1
0.25314E+03, -0.66149E+02, 0.10226E+04, 1
0.81558E+03, -0.38454E+02, 0.96809E+03, 1
0.77652E+03, 0.20727E+03, 0.95062E+03, 1
0.43188E+03, -0.32442E+02, 0.93807E+03, 1
0.41034E+03, -0.17135E+02, 0.93221E+03, 1
0.82341E+03, 0.16383E+03, 0.96562E+03, 1
0.48500E+03, 0.25425E+01, 0.93009E+03, 1
0.23023E+03, -0.67314E+02, 0.98109E+03, 1
0.78089E+03, 0.15782E+03, 0.97318E+03, 1
0.82117E+03, 0.24762E+03, 0.98503E+03, 1
0.27174E+03, 0.11914E+02, 0.93107E+03, 1
0.57859E+03, 0.15083E+03, 0.99111E+03, 1
0.80611E+03, -0.22647E+02, 0.10446E+04, 1
0.75278E+03, 0.20550E+03, 0.95034E+03, 1
0.96045E+03, -0.25081E+01, 0.10499E+04, 1
0.23026E+03, 0.53415E+02, 0.10452E+04, 1
0.74210E+03, 0.15122E+03, 0.98939E+03, 1
0.65153E+03, 0.17978E+03, 0.95430E+03, 1
0.41621E+03, -0.12177E+02, 0.93116E+03, 1
0.44020E+03, 0.62120E+02, 0.10323E+04, 1
0.81363E+03, -0.49539E+02, 0.10067E+04, 1
0.91149E+03, 0.19457E+03, 0.10496E+04, 1
0.72331E+03, 0.24479E+03, 0.97790E+03, 1
0.88011E+03, 0.17158E+03, 0.95896E+03, 1
0.50107E+03, 0.20332E+03, 0.95020E+03, 1
0.81202E+03, -0.35384E+02, 0.10353E+04, 1
0.98859E+03, 0.15008E+03, 0.99806E+03, 1
0.56416E+03, 0.24610E+03, 0.98084E+03, 1
0.39613E+03, -0.39544E+02, 0.10576E+04, 1
0.57998E+03, 0.15426E+03, 0.10200E+04, 1
0.22223E+03, 0.69337E+02, 0.10091E+04, 1
0.84053E+03, 0.15689E+03, 0.10253E+04, 1
0.71743E+03, 0.18418E+03, 0.95267E+03, 1
0.26283E+03, 0.62180E+02, 0.96804E+03, 1
0.71776E+03, 0.23169E+03, 0.10386E+04, 1
0.75491E+03, 0.20241E+03, 0.95009E+03, 1
0.28012E+03, 0.69978E+02, 0.10000E+04, 1
0.86631E+03, -0.47648E+02, 0.98488E+03, 1
0.29338E+03, -0.64922E+02, 0.97383E+03, 1
0.70078E+03, 0.23763E+03, 0.96708E+03, 1
0.99610E+03, 0.27137E+02, 0.95806E+03, 1
0.91087E+03, 0.47005E+02, 0.10168E+04, 1
0.75388E+03, -0.40556E+02, 0.97077E+03, 1
0.64235E+03, 0.18143E+03, 0.10464E+04, 1
0.26064E+03, -0.69961E+02, 0.99855E+03, 1
0.95062E+03, -0.19070E+02, 0.10461E+04, 1
0.21791E+03, 0.49027E+02, 0.10499E+04, 1
0.92877E+03, 0.15297E+03, 0.10168E+04, 1
0.70856E+03, 0.24989E+03, 0.10018E+04, 1
0.43847E+03, 0.54028E+02, 0.95564E+03, 1
0.70351E+03, 0.24083E+03, 0.10288E+04, 1
0.35070E+03, 0.31661E+02, 0.10624E+04, 1
0.42125E+03, 0.41386E+00, 0.93000E+03, 1
0.29820E+03, -0.69583E+02, 0.99248E+03, 1
0.89369E+03, 0.15020E+03, 0.99618E+03, 1
0.81642E+03, 0.19680E+03, 0.95012E+03, 1
0.72994E+03, 0.24844E+03, 0.98768E+03, 1
0.83886E+03, 0.24325E+03, 0.97493E+03, 1
0.77630E+03, 0.54690E+01, 0.95039E+03, 1
0.40751E+03, -0.48832E+02, 0.94995E+03, 1
0.34698E+03, -0.66153E+02, 0.97736E+03, 1
0.92783E+03, 0.20119E+03, 0.95007E+03, 1
0.37356E+03, -0.24065E+02, 0.10657E+04, 1
0.35961E+03, -0.26476E+02, 0.93525E+03, 1
0.28625E+03, 0.62889E+02, 0.96932E+03, 1
0.92963E+03, 0.22179E+03, 0.95506E+03, 1
0.99649E+03, 0.39496E+02, 0.96941E+03, 1
0.60145E+03, 0.16698E+03, 0.10374E+04, 1
0.79873E+03, 0.20635E+03, 0.95044E+03, 1
0.49123E+03, 0.69991E+02, 0.10008E+04, 1
0.97136E+03, 0.22006E+03, 0.10458E+04, 1
0.42443E+03, -0.47330E+02, 0.10515E+04, 1
0.83324E+03, 0.37401E+02, 0.96683E+03, 1
0.27230E+03, -0.62387E+02, 0.96833E+03, 1
0.82596E+03, 0.16200E+02, 0.10472E+04, 1
0.79387E+03, 0.18027E+03, 0.10458E+04, 1
0.29520E+03, 0.26588E+02, 0.93530E+03, 1
0.93254E+03, 0.15814E+03, 0.97282E+03, 1
0.37466E+03, -0.52177E+02, 0.95345E+03, 1
0.79205E+03, 0.44407E+02, 0.97713E+03, 1
0.23889E+03, 0.54183E+02, 0.10442E+04, 1
0.36631E+03, -0.69632E+02, 0.99331E+03, 1
0.87715E+03, 0.24673E+03, 0.10177E+04, 1
0.75370E+03, 0.24955E+03, 0.99396E+03, 1
0.31391E+03, -0.48225E+02, 0.10507E+04, 1
0.41873E+03, -0.20457E+02, 0.10669E+04, 1
0.42727E+03, -0.38760E+02, 0.94182E+03, 1
0.88861E+03, 0.13556E+02, 0.10480E+04, 1
0.93249E+03, 0.41595E+02, 0.10277E+04, 1
0.70215E+03, -0.29245E+02, 0.10405E+04, 1
0.45580E+03, 0.18703E+02, 0.10674E+04, 1
0.39105E+03, -0.25340E+02, 0.93483E+03, 1
0.79223E+03, 0.24904E+03, 0.10094E+04, 1
0.44439E+03, 0.16848E+02, 0.10679E+04, 1
0.76161E+03, 0.17137E+03, 0.95906E+03, 1
0.77368E+03, 0.49573E+02, 0.10058E+04, 1
0.75264E+03, -0.92584E+01, 0.95094E+03, 1
0.31283E+03, -0.48489E+02, 0.94957E+03, 1
0.92205E+03, 0.24905E+03, 0.10094E+04, 1
0.99170E+03, 0.15341E+03, 0.98199E+03, 1
0.85761E+03, 0.21723E+03, 0.10469E+04, 1
0.49814E+03, -0.62078E+02, 0.96771E+03, 1
0.22351E+03, 0.62858E+02, 0.96934E+03, 1
0.69027E+03, 0.17357E+03, 0.95758E+03, 1
0.62869E+03, 0.15014E+03, 0.99667E+03, 1
0.85484E+03, -0.35521E+02, 0.96492E+03, 1
0.70319E+03, 0.15020E+03, 0.10034E+04, 1
0.83824E+03, 0.39692E+02, 0.10303E+04, 1
0.54843E+03, 0.21124E+03, 0.95135E+03, 1
0.29959E+03, 0.53509E+02, 0.95491E+03, 1
0.74889E+03, 0.39058E+02, 0.96882E+03, 1
0.22433E+03, 0.48030E+02, 0.94916E+03, 1
0.84981E+03, 0.12771E+02, 0.95167E+03, 1
0.63120E+03, 0.15029E+03, 0.10044E+04, 1
0.20939E+03, -0.56703E+02, 0.95909E+03, 1
0.60818E+03, 0.21175E+03, 0.10485E+04, 1
0.45491E+03, 0.24954E+01, 0.10699E+04, 1
0.37524E+03, -0.44694E+02, 0.10537E+04, 1
0.76662E+03, -0.48038E+02, 0.98637E+03, 1
0.47245E+03, -0.27319E+02, 0.10644E+04, 1
0.97210E+03, 0.21063E+03, 0.95123E+03, 1
0.81638E+03, 0.35951E+02, 0.10346E+04, 1
0.21991E+03, -0.68090E+02, 0.10160E+04, 1
0.96105E+03, -0.49457E+02, 0.10068E+04, 1
0.80645E+03, 0.15512E+03, 0.97813E+03, 1
0.95206E+03, 0.20823E+03, 0.10492E+04, 1
0.48889E+03, 0.61810E+02, 0.96716E+03, 1
0.81234E+03, -0.49469E+02, 0.10068E+04, 1
0.30321E+03, 0.59266E+02, 0.96275E+03, 1
0.86110E+03, 0.15069E+03, 0.10081E+04, 1
0.75475E+03, 0.47342E+02, 0.10159E+04, 1
0.75593E+03, 0.48168E+02, 0.98668E+03, 1
0.74492E+03, -0.47419E+02, 0.98416E+03, 1
0.73370E+03, 0.16504E+03, 0.10357E+04, 1
0.89990E+03, 0.23503E+03, 0.96439E+03, 1
0.89252E+03, 0.43608E+02, 0.10243E+04, 1
0.87126E+03, 0.49861E+02, 0.10022E+04, 1
0.20208E+03, -0.28559E+02, 0.93613E+03, 1
0.55276E+03, 0.20144E+03, 0.10499E+04, 1
0.65027E+03, 0.24927E+03, 0.99187E+03, 1
0.26887E+03, -0.25238E+02, 0.93479E+03, 1
0.77288E+03, -0.49973E+02, 0.10008E+04, 1
0.24126E+03, -0.32081E+02, 0.10622E+04, 1
0.82852E+03, 0.45694E+02, 0.10202E+04, 1
0.78459E+03, -0.18352E+02, 0.95356E+03, 1
0.83260E+03, 0.24219E+03, 0.10267E+04, 1
0.94706E+03, 0.42699E+02, 0.10259E+04, 1
0.60346E+03, 0.23497E+03, 0.96430E+03, 1
0.58320E+03, 0.24190E+03, 0.10272E+04, 1
0.94285E+03, 0.38975E+02, 0.10312E+04, 1
0.85869E+03, 0.18511E+03, 0.10477E+04, 1
0.82280E+03, 0.21484E+03, 0.95230E+03, 1
0.96519E+03, 0.55730E+01, 0.95038E+03, 1
0.81406E+03, 0.38036E+02, 0.10324E+04, 1
0.20776E+03, 0.36285E+01, 0.93014E+03, 1
0.31283E+03, -0.66683E+02, 0.10212E+04, 1
0.86901E+03, 0.37295E+02, 0.10333E+04, 1
0.94871E+03, 0.20899E+03, 0.95090E+03, 1
0.83377E+03, 0.24996E+03, 0.99841E+03, 1
0.98499E+03, 0.20504E+03, 0.10497E+04, 1
0.82451E+03, -0.35163E+02, 0.10355E+04, 1
0.61501E+03, 0.19514E+03, 0.95033E+03, 1
0.42376E+03, -0.69916E+02, 0.99968E+03, 1
0.72759E+03, 0.18310E+03, 0.10470E+04, 1
0.66750E+03, 0.16319E+03, 0.96616E+03, 1
0.77399E+03, -0.45223E+02, 0.10213E+04, 1
0.86843E+03, 0.15643E+03, 0.97548E+03, 1
0.68981E+03, 0.17625E+03, 0.95609E+03, 1
0.90796E+03, -0.44078E+02, 0.10235E+04, 1
0.54779E+03, 0.17979E+03, 0.95427E+03, 1
0.39251E+03, -0.69821E+02, 0.10037E+04, 1
0.96957E+03, -0.47779E+02, 0.10145E+04, 1
0.78143E+03, 0.15280E+03, 0.10164E+04, 1
0.82215E+03, -0.37923E+02, 0.96748E+03, 1
0.66039E+03, 0.16480E+03, 0.96451E+03, 1
0.62385E+03, 0.24465E+03, 0.10225E+04, 1
0.44467E+03, 0.69947E+02, 0.99822E+03, 1
0.57877E+03, 0.17768E+03, 0.10447E+04, 1
0.99064E+03, 0.17186E+03, 0.95868E+03, 1
0.77361E+03, 0.18446E+03, 0.10474E+04, 1
0.77641E+03, 0.48939E+02, 0.10102E+04, 1
0.28049E+03, -0.65298E+02, 0.97494E+03, 1
0.54803E+03, 0.18067E+03, 0.95398E+03, 1
0.88857E+03, 0.47325E+02, 0.10159E+04, 1
0.59160E+03, 0.15064E+03, 0.10075E+04, 1
0.60409E+03, 0.23572E+03, 0.96501E+03, 1
0.80832E+03, -0.45536E+02, 0.10206E+04, 1
0.66118E+03, 0.15815E+03, 0.10272E+04, 1
0.49662E+03, 0.53903E+02, 0.10446E+04, 1
0.69392E+03, 0.23763E+03, 0.10328E+04, 1
0.43395E+03, 0.34228E+02, 0.10610E+04, 1
0.24753E+03, 0.13662E+02, 0.10686E+04, 1
0.32360E+03, -0.67842E+02, 0.10172E+04, 1
0.57000E+03, 0.21328E+03, 0.95187E+03, 1
0.34203E+03, -0.25985E+01, 0.93006E+03, 1
0.88480E+03, 0.15009E+03, 0.10003E+04, 1
0.86811E+03, 0.24695E+03, 0.98308E+03, 1
0.38087E+03, -0.84914E+01, 0.93061E+03, 1
0.58476E+03, 0.18413E+03, 0.10473E+04, 1
0.23463E+03, 0.69740E+02, 0.99515E+03, 1
0.82276E+03, 0.49122E+02, 0.99086E+03, 1
0.69073E+03, 0.24375E+03, 0.97581E+03, 1
0.41738E+03, -0.31027E+02, 0.93727E+03, 1
0.51754E+03, 0.20003E+03, 0.95004E+03, 1
0.53926E+03, 0.24631E+03, 0.98130E+03, 1
0.98175E+03, -0.14755E+02, 0.10478E+04, 1
0.72795E+03, 0.49905E+02, 0.99971E+03, 1
0.88547E+03, 0.31792E+01, 0.95015E+03, 1
0.60447E+03, 0.24785E+03, 0.98579E+03, 1
0.77695E+03, -0.44353E+02, 0.97708E+03, 1
0.93208E+03, 0.37245E+02, 0.96670E+03, 1
0.89479E+03, -0.25816E+02, 0.95723E+03, 1
0.66791E+03, 0.24656E+03, 0.10180E+04, 1
0.84867E+03, 0.24079E+03, 0.97125E+03, 1
0.30315E+03, -0.38538E+02, 0.10584E+04, 1
0.29423E+03, 0.69772E+02, 0.10051E+04, 1
0.28843E+03, 0.51968E+01, 0.93026E+03, 1
0.93293E+03, 0.19202E+03, 0.95069E+03, 1
0.48732E+03, 0.21712E+01, 0.10699E+04, 1
0.46704E+03, -0.35984E+02, 0.94001E+03, 1
0.29017E+03, -0.10351E+02, 0.10692E+04, 1
0.42976E+03, -0.68914E+02, 0.10119E+04, 1
0.56330E+03, 0.15486E+03, 0.97861E+03, 1
0.25880E+03, 0.69942E+02, 0.10028E+04, 1
0.61914E+03, 0.24580E+03, 0.10199E+04, 1
0.41769E+03, 0.45502E+02, 0.10532E+04, 1
0.22693E+03, 0.68821E+02, 0.10123E+04, 1
0.56874E+03, 0.24576E+03, 0.10200E+04, 1
0.22079E+03, 0.69141E+02, 0.10107E+04, 1
0.93102E+03, 0.21383E+03, 0.95196E+03, 1
0.86419E+03, 0.18532E+03, 0.95228E+03, 1
0.69546E+03, 0.15822E+03, 0.97266E+03, 1
0.72667E+03, 0.15625E+03, 0.97594E+03, 1
