Points:0, Points:1, Points:2, scalars
0.20849E+01, 0.33117E+01, 0.28495E+00, 1
-0.21480E+01, 0.19105E+01, 0.38159E+00, 1
0.43968E+01, 0.12975E+01, 0.26230E+00, 1
0.62370E+00, 0.41274E+01, -0.28030E+00, 1
0.56006E+01, 0.71806E+00, -0.49041E+00, 1
0.82710E+00, 0.39033E+01, 0.45949E+00, 1
0.56157E+01, 0.60997E+00, 0.10082E+00, 1
0.18302E+01, 0.35603E+01, -0.15970E+00, 1
-0.24889E+01, 0.81901E+00, 0.20878E+00, 1
-0.30750E+01, -0.19727E+01, 0.29032E+00, 1
-0.21171E+01, 0.95251E+00, 0.50947E+00, 1
0.61960E+01, 0.36696E+00, -0.17535E+00, 1
-0.15144E+01, 0.35695E+01, 0.14104E+00, 1
-0.16801E+01, 0.32202E+01, 0.46579E+00, 1
-0.29394E+01, -0.31116E+01, 0.16346E+00, 1
-0.92301E+00, 0.55690E+01, -0.34930E-01, 1
-0.25606E+01, -0.60146E+00, 0.48765E+00, 1
0.25745E+01, 0.26644E+01, -0.28764E+00, 1
-0.16666E+01, 0.28356E+01, -0.32009E+00, 1
-0.30537E+01, -0.32210E+01, 0.28535E+00, 1
0.35605E+01, 0.17228E+01, 0.49548E-01, 1
0.51335E+01, 0.76485E+00, 0.27891E+00, 1
-0.18927E+01, 0.18287E+01, -0.32075E+00, 1
-0.94111E+00, 0.46014E+01, -0.31043E-01, 1
0.58004E+01, 0.39087E+00, 0.21756E+00, 1
-0.17878E+01, 0.32723E+01, -0.17355E+00, 1
-0.12429E+01, 0.53655E+01, 0.21981E+00, 1
-0.18856E+01, 0.12352E+01, 0.28750E+00, 1
-0.19130E+01, 0.12303E+01, 0.11520E+00, 1
-0.26047E+01, -0.21273E+01, 0.22208E+00, 1
-0.21702E+01, -0.16769E+00, 0.15034E+00, 1
0.39760E+01, 0.21284E+01, -0.45405E-01, 1
0.51744E+01, 0.11042E+01, -0.27965E+00, 1
-0.30883E+01, -0.37198E+01, 0.25340E+00, 1
-0.15051E+01, 0.45446E+01, -0.20818E+00, 1
-0.16929E+01, 0.18441E+01, 0.22420E+00, 1
-0.21208E+01, 0.28895E+01, -0.42581E+00, 1
-0.25737E+01, 0.51914E+00, 0.11796E+00, 1
-0.17074E+00, 0.47492E+01, -0.11028E+00, 1
-0.20002E+01, 0.39336E+01, -0.10629E+00, 1
0.44079E+01, 0.17632E+01, 0.46649E+00, 1
0.53125E+01, 0.79619E+00, 0.15213E+00, 1
0.45092E+01, 0.11806E+01, -0.28892E+00, 1
0.12843E+01, 0.40747E+01, -0.60870E-01, 1
-0.34902E+01, -0.39646E+01, -0.16121E+00, 1
-0.81912E+00, 0.49755E+01, -0.34314E+00, 1
-0.27614E+01, -0.31840E+01, -0.41720E+00, 1
-0.43509E+00, 0.46249E+01, -0.18714E+00, 1
0.46746E+01, 0.12442E+01, 0.64311E-02, 1
0.23100E+01, 0.25894E+01, 0.24307E+00, 1
-0.30045E+01, -0.39828E+01, 0.88629E-01, 1
0.23888E+01, 0.31410E+01, -0.28381E+00, 1
0.41951E+01, 0.13367E+01, 0.27652E+00, 1
0.43898E+01, 0.76036E+00, -0.50289E-01, 1
-0.44654E+00, 0.44493E+01, -0.44248E+00, 1
-0.22691E+01, 0.13370E+00, 0.18038E+00, 1
0.22028E+01, 0.27727E+01, -0.27475E+00, 1
0.26183E+01, 0.24437E+01, 0.26539E+00, 1
-0.13251E+01, 0.41046E+01, -0.47297E+00, 1
-0.18100E+01, 0.40728E+01, 0.25752E+00, 1
-0.29785E+01, -0.40177E+01, -0.19323E+00, 1
-0.24131E+01, -0.27535E+01, -0.69747E-01, 1
-0.29532E+01, -0.64618E+00, 0.28520E+00, 1
0.17037E+01, 0.31439E+01, -0.26666E+00, 1
0.90340E+00, 0.40483E+01, 0.17033E+00, 1
-0.23123E+01, -0.11352E+01, 0.21611E+00, 1
-0.32324E+01, -0.36777E+01, -0.69030E-01, 1
-0.21577E+01, 0.35507E+01, 0.13435E+00, 1
-0.44725E+00, 0.50445E+01, -0.14067E-01, 1
-0.30780E+01, -0.23518E+01, 0.92142E-01, 1
-0.19867E+01, 0.30196E+01, -0.26100E-01, 1
0.34108E+01, 0.14209E+01, -0.13442E+00, 1
-0.29731E+01, -0.22304E+01, 0.15088E+00, 1
-0.19298E+01, 0.41556E+01, -0.43895E-01, 1
0.61704E+01, 0.67413E+00, 0.34900E+00, 1
-0.21644E+01, 0.27607E+01, -0.19652E+00, 1
0.19695E+00, 0.46840E+01, 0.45835E+00, 1
-0.91980E+00, 0.49493E+01, 0.34503E+00, 1
-0.26020E+01, -0.24313E+01, -0.27986E+00, 1
-0.24709E+01, 0.86560E+00, -0.21433E+00, 1
0.28447E+01, 0.26995E+01, 0.20996E+00, 1
0.46709E+01, 0.13054E+01, -0.34671E+00, 1
-0.60567E+00, 0.46659E+01, 0.42519E+00, 1
0.22451E+01, 0.31430E+01, 0.13037E+00, 1
0.21734E+01, 0.30917E+01, -0.15231E+00, 1
-0.27224E+01, -0.32769E+01, -0.42846E+00, 1
-0.28832E+01, -0.17987E+01, -0.18932E+00, 1
-0.22404E+01, -0.80149E+00, 0.19647E+00, 1
-0.65579E+00, 0.44815E+01, -0.32013E-02, 1
-0.11006E+01, 0.48641E+01, -0.29872E+00, 1
0.14786E+00, 0.43739E+01, -0.27673E+00, 1
-0.28899E+01, -0.35999E+01, -0.35043E+00, 1
-0.17952E+01, 0.41531E+01, 0.41026E+00, 1
0.10148E+01, 0.35452E+01, 0.38262E+00, 1
-0.11575E+01, 0.50221E+01, -0.27712E+00, 1
-0.16794E+00, 0.46338E+01, 0.32858E+00, 1
0.58694E+01, -0.17613E+00, -0.13319E+00, 1
-0.33379E+01, -0.38555E+01, 0.37802E+00, 1
-0.33085E+01, -0.31175E+01, 0.19372E+00, 1
0.32202E+01, 0.27270E+01, 0.19049E+00, 1
0.22733E+01, 0.26619E+01, 0.51293E+00, 1
0.21929E+01, 0.34187E+01, 0.28697E+00, 1
0.36973E+01, 0.24747E+01, -0.13541E+00, 1
0.25143E+01, 0.28824E+01, -0.13942E+00, 1
-0.25882E+01, -0.16611E+01, -0.14934E+00, 1
0.25244E+01, 0.31358E+01, -0.74309E-01, 1
0.42949E+01, 0.21777E+01, 0.60436E-01, 1
-0.26171E+01, -0.12747E+01, -0.31120E+00, 1
0.31426E+01, 0.23854E+01, 0.39535E+00, 1
-0.18851E+01, 0.34557E+01, -0.17538E+00, 1
-0.19965E+01, 0.25424E+01, -0.17523E+00, 1
0.11607E+01, 0.37427E+01, 0.50075E+00, 1
0.89973E+00, 0.37460E+01, -0.93315E-01, 1
-0.24043E+01, 0.22469E+01, 0.15394E+00, 1
-0.16053E+01, 0.50303E+01, 0.18559E-01, 1
0.38074E+01, 0.22679E+01, -0.22352E+00, 1
0.13203E+01, 0.31612E+01, 0.16330E+00, 1
0.21720E+01, 0.27047E+01, -0.31461E+00, 1
-0.26187E+01, 0.12977E+01, -0.69238E-02, 1
0.15054E+01, 0.37874E+01, 0.27284E+00, 1
0.55213E+01, 0.37645E-01, 0.20214E+00, 1
-0.29483E+01, 0.30836E+00, -0.43005E-01, 1
-0.63627E+00, 0.44327E+01, 0.63737E-01, 1
-0.45979E+00, 0.49045E+01, -0.17454E+00, 1
-0.23161E+01, 0.41892E-02, -0.26409E+00, 1
-0.21527E+01, 0.40536E+01, 0.97726E-01, 1
-0.33290E+01, -0.23722E+01, 0.95507E-01, 1
-0.91909E+00, 0.46460E+01, 0.32156E+00, 1
0.12549E+01, 0.32286E+01, -0.28556E+00, 1
0.44755E+01, 0.69630E+00, 0.24089E-01, 1
0.66268E+01, 0.47854E+00, 0.10199E+00, 1
-0.58333E+00, 0.46353E+01, 0.25184E+00, 1
-0.21452E+00, 0.48995E+01, 0.42542E+00, 1
-0.16187E+01, 0.44139E+01, 0.20291E+00, 1
0.30928E+01, 0.27822E+01, -0.24953E+00, 1
0.52446E+01, 0.11562E+01, 0.38636E+00, 1
-0.19766E+01, 0.26547E+01, -0.15385E+00, 1
-0.33945E+01, -0.34747E+01, -0.19107E+00, 1
-0.27016E+01, -0.18125E+00, -0.67342E-01, 1
0.51320E+01, 0.11941E+01, 0.47375E+00, 1
0.18880E+01, 0.30616E+01, -0.12078E-01, 1
0.61382E+01, 0.19739E+00, -0.50360E+00, 1
0.61330E+01, 0.23358E+00, -0.50912E+00, 1
-0.18041E+01, 0.53288E+00, 0.19447E+00, 1
0.49918E+01, 0.12389E+01, -0.21018E+00, 1
0.91173E+00, 0.31761E+01, 0.10043E+00, 1
0.28478E+01, 0.21407E+01, 0.22242E+00, 1
0.46915E+01, 0.78047E+00, -0.23763E+00, 1
0.43977E+01, 0.96529E+00, -0.39090E+00, 1
-0.26114E+01, 0.48708E-01, -0.54275E+00, 1
0.34381E+00, 0.38666E+01, -0.16512E-01, 1
-0.25624E+01, 0.19649E+00, -0.43561E+00, 1
0.48373E+00, 0.38776E+01, 0.34879E+00, 1
0.19131E+01, 0.27400E+01, -0.42049E+00, 1
0.20706E+01, 0.24910E+01, -0.34735E+00, 1
-0.33806E+01, -0.28213E+01, 0.33204E+00, 1
-0.89285E+00, 0.49777E+01, -0.39825E-01, 1
-0.31216E+01, -0.31232E+01, -0.55631E+00, 1
0.90866E+00, 0.39946E+01, -0.44320E+00, 1
0.45290E+01, 0.15803E+01, 0.14890E+00, 1
-0.22743E+01, 0.67663E-02, 0.45540E+00, 1
-0.78527E+00, 0.48916E+01, -0.13540E+00, 1
0.24650E+01, 0.25656E+01, -0.15809E+00, 1
0.40694E+01, 0.12567E+01, -0.20658E+00, 1
-0.18483E+01, 0.36169E+01, 0.10351E+00, 1
-0.77533E+00, 0.44027E+01, 0.12277E+00, 1
-0.30045E+01, -0.27705E+01, 0.45031E+00, 1
-0.22750E+01, -0.10437E+01, 0.43345E+00, 1
0.22665E+01, 0.27938E+01, 0.31044E+00, 1
-0.26234E+01, -0.28254E+01, -0.85400E-01, 1
0.12822E+01, 0.39625E+01, -0.26479E+00, 1
0.47671E+01, 0.75834E+00, 0.85368E-01, 1
-0.33743E+01, -0.23985E+01, -0.34422E+00, 1
-0.17924E+01, 0.21130E+01, -0.28396E+00, 1
0.59248E+01, 0.60210E+00, -0.10812E+00, 1
0.43211E+01, 0.13717E+01, -0.47824E+00, 1
0.31836E+00, 0.41979E+01, 0.19182E+00, 1
0.43779E+01, 0.15439E+01, 0.32698E+00, 1
-0.27305E+01, -0.13037E+01, 0.31394E+00, 1
0.23366E+01, 0.33517E+01, 0.32182E+00, 1
0.57652E+01, 0.10255E+01, 0.17974E+00, 1
0.40177E+01, 0.23221E+01, -0.10024E+00, 1
0.45366E+01, 0.77479E+00, -0.38018E+00, 1
-0.32505E+01, -0.14516E+01, 0.17225E+00, 1
-0.28278E+01, -0.21378E+01, 0.35540E-01, 1
-0.28526E+01, -0.31503E+01, 0.18780E+00, 1
0.59951E+01, 0.25170E-02, -0.29613E+00, 1
0.16197E+01, 0.39957E+01, 0.12297E+00, 1
-0.24168E+01, 0.10922E+01, -0.45330E+00, 1
-0.33315E+01, -0.34245E+01, -0.50771E+00, 1
-0.29302E+01, -0.28481E+01, -0.15390E+00, 1
-0.30978E+01, -0.23390E+01, 0.70354E-01, 1
-0.15851E+01, 0.25785E+01, 0.17180E+00, 1
-0.18682E+01, 0.33582E+01, -0.16280E+00, 1
0.44833E+01, 0.11943E+01, -0.35247E+00, 1
0.30159E+01, 0.26312E+01, 0.42092E+00, 1
-0.80972E+00, 0.52870E+01, 0.47835E+00, 1
-0.32516E+01, -0.41753E+01, -0.32367E+00, 1
-0.28322E+01, -0.39112E+01, -0.90396E-01, 1
-0.28420E+01, -0.41821E+01, 0.84528E-01, 1
0.22141E+01, 0.35245E+01, 0.22659E+00, 1
0.26958E+01, 0.31728E+01, -0.31735E+00, 1
0.12120E+01, 0.32200E+01, 0.36636E+00, 1
-0.26255E+01, 0.10149E+00, -0.93495E-01, 1
-0.15929E+01, 0.34284E+01, -0.22456E+00, 1
0.28177E+01, 0.25249E+01, 0.35518E+00, 1
0.31399E+01, 0.20698E+01, -0.48274E+00, 1
0.18861E+01, 0.35060E+01, 0.11060E+00, 1
-0.34956E+01, -0.25633E+01, 0.68174E-01, 1
-0.26391E+01, -0.13535E+01, -0.44862E+00, 1
-0.13561E+01, 0.48287E+01, 0.33066E+00, 1
-0.25536E+01, -0.58241E+00, 0.63850E-02, 1
0.32924E+01, 0.26228E+01, 0.45208E-01, 1
0.18737E+01, 0.30307E+01, -0.21034E+00, 1
0.27078E+00, 0.45091E+01, 0.30147E+00, 1
-0.17308E+01, 0.32485E+01, 0.84875E-01, 1
0.13720E+01, 0.33122E+01, -0.42049E+00, 1
-0.31594E+01, -0.38603E+01, -0.42082E+00, 1
0.25386E+01, 0.26924E+01, -0.57700E+00, 1
0.38674E+00, 0.41078E+01, -0.42889E+00, 1
-0.19340E+01, 0.23677E+01, 0.29132E+00, 1
-0.19959E+01, 0.32797E+01, -0.24883E+00, 1
0.19027E+01, 0.37918E+01, 0.55007E-01, 1
-0.23746E+01, 0.86353E+00, 0.54475E+00, 1
-0.19673E+01, 0.32728E+01, 0.16322E+00, 1
0.24609E+01, 0.23099E+01, 0.35904E+00, 1
0.16514E+00, 0.40902E+01, 0.36451E+00, 1
0.31122E+01, 0.27425E+01, -0.30127E+00, 1
-0.17281E+01, 0.27138E+01, -0.91755E-01, 1
-0.30470E+01, -0.34275E+01, 0.41515E+00, 1
0.72315E+00, 0.35596E+01, 0.32186E+00, 1
-0.32558E+01, -0.16617E+01, 0.20925E+00, 1
-0.26528E+01, -0.64605E+00, 0.55115E-01, 1
-0.22230E+01, 0.85643E+00, -0.37894E+00, 1
0.11854E+01, 0.31483E+01, -0.35884E+00, 1
0.53973E+01, 0.10912E+01, 0.40540E+00, 1
0.58276E+01, 0.80760E+00, 0.42289E+00, 1
0.15506E+01, 0.33205E+01, 0.32793E+00, 1
-0.25237E+01, -0.14776E+01, -0.31870E+00, 1
-0.11261E+01, 0.49425E+01, 0.48308E+00, 1
0.18801E+01, 0.26061E+01, -0.22503E+00, 1
-0.31007E+01, -0.86084E+00, 0.30299E+00, 1
-0.28493E+00, 0.45961E+01, -0.37957E+00, 1
0.25529E+01, 0.26946E+01, -0.16585E+00, 1
0.18937E+01, 0.33445E+01, -0.40412E-01, 1
-0.10598E+01, 0.39099E+01, -0.19313E+00, 1
0.32381E+00, 0.39965E+01, 0.36444E+00, 1
-0.69448E+00, 0.54884E+01, -0.28024E+00, 1
0.19427E+01, 0.27020E+01, 0.30279E+00, 1
-0.23884E+01, 0.67695E+00, 0.56105E+00, 1
-0.19232E+01, 0.54971E+00, 0.17454E+00, 1
-0.22233E+01, 0.14138E+01, -0.38115E+00, 1
0.31644E+01, 0.17255E+01, -0.25480E+00, 1
0.38361E+01, 0.11770E+01, 0.13030E+00, 1
-0.28600E+01, -0.23965E+01, -0.27438E+00, 1
-0.21089E+01, 0.32012E+01, 0.22215E+00, 1
0.37041E+01, 0.19986E+01, 0.35132E+00, 1
-0.21613E+01, 0.15539E+01, 0.48687E+00, 1
-0.17416E+00, 0.48323E+01, -0.40576E+00, 1
-0.24887E+01, 0.99553E+00, 0.50418E+00, 1
-0.41552E+00, 0.44506E+01, 0.20130E+00, 1
-0.89464E+00, 0.52313E+01, -0.12712E+00, 1
-0.25007E+01, -0.21038E+01, 0.99218E-02, 1
-0.13058E+01, 0.31117E+01, 0.30701E+00, 1
0.59764E-01, 0.41791E+01, -0.33583E+00, 1
-0.78690E+00, 0.49354E+01, 0.57280E+00, 1
-0.63227E+00, 0.46394E+01, 0.22761E+00, 1
-0.34160E-01, 0.49846E+01, -0.12160E+00, 1
-0.16849E+01, 0.42599E+01, 0.25053E+00, 1
0.46666E+01, 0.11890E+01, -0.36271E+00, 1
-0.17913E+01, 0.23658E+01, -0.19076E+00, 1
0.42041E+00, 0.38271E+01, 0.98369E-01, 1
-0.19228E+01, 0.47497E-01, -0.60528E-01, 1
0.25886E+00, 0.48482E+01, -0.20781E+00, 1
0.27010E+01, 0.30518E+01, -0.44487E-01, 1
-0.25120E+01, 0.17389E+01, -0.27435E+00, 1
-0.25080E+01, -0.24581E+01, -0.22637E+00, 1
0.19429E+01, 0.26736E+01, 0.34156E-01, 1
-0.11222E+00, 0.40244E+01, 0.17815E+00, 1
0.55200E+01, 0.67417E+00, -0.11580E+00, 1
0.21972E+01, 0.28818E+01, 0.50456E+00, 1
-0.77176E+00, 0.51579E+01, 0.34047E+00, 1
0.11916E+01, 0.38056E+01, 0.25003E+00, 1
-0.10909E+01, 0.51222E+01, 0.17054E+00, 1
-0.34658E+01, -0.28437E+01, 0.16738E+00, 1
0.62805E+00, 0.41550E+01, 0.40151E+00, 1
-0.73464E+00, 0.49105E+01, -0.41893E+00, 1
-0.35069E+01, -0.33180E+01, 0.42232E+00, 1
0.42141E+01, 0.14750E+01, -0.25746E+00, 1
0.55140E+01, 0.12935E+01, 0.66593E-01, 1
-0.18977E+01, 0.31539E+01, -0.40885E+00, 1
-0.28296E+01, -0.11764E+01, 0.11604E+00, 1
-0.21801E+01, 0.40119E+00, 0.97581E-01, 1
-0.23524E+01, 0.17800E+01, 0.26776E+00, 1
-0.25658E+01, 0.66222E+00, -0.49715E+00, 1
-0.29302E+01, -0.86668E+00, -0.24877E+00, 1
-0.14874E+00, 0.41893E+01, -0.19297E+00, 1
-0.40753E+00, 0.46311E+01, 0.27197E+00, 1
-0.22804E+01, 0.70589E+00, -0.27229E+00, 1
-0.10025E+01, 0.55834E+01, -0.32893E+00, 1
0.58914E+01, 0.91312E+00, 0.21133E+00, 1
0.48433E+01, 0.15106E+01, -0.68351E-01, 1
-0.18237E+01, 0.19479E+01, 0.32542E+00, 1
-0.15626E+01, 0.26972E+01, 0.40235E+00, 1
-0.33072E+01, -0.25421E+01, 0.34827E+00, 1
-0.13343E+01, 0.52806E+01, 0.21900E+00, 1
0.26756E+00, 0.48542E+01, -0.29002E+00, 1
-0.22218E+01, -0.91707E+00, 0.27741E+00, 1
-0.14629E+01, 0.44290E+01, -0.25565E+00, 1
0.71482E-02, 0.48282E+01, 0.28932E+00, 1
-0.18501E+01, 0.38438E+01, -0.15703E+00, 1
-0.26985E+01, -0.20274E+01, 0.48803E+00, 1
0.46289E+01, 0.15499E+01, -0.51866E+00, 1
0.38523E+00, 0.40535E+01, -0.55801E+00, 1
-0.22814E+01, 0.17648E+01, -0.26686E+00, 1
-0.32719E+01, -0.21829E+01, 0.25594E+00, 1
-0.17261E+01, 0.47345E+01, 0.38751E+00, 1
-0.28383E+01, -0.40808E+01, 0.35492E+00, 1
-0.26555E+01, -0.10770E+01, 0.25769E+00, 1
-0.26625E+01, -0.15290E+00, -0.11755E+00, 1
-0.25178E+01, -0.12706E+00, 0.58396E-01, 1
-0.28590E+01, -0.38339E+01, 0.39908E+00, 1
-0.20316E+01, 0.45114E+01, -0.13494E+00, 1
-0.16914E+01, 0.46302E+01, 0.26933E-01, 1
0.44326E+01, 0.12091E+01, -0.36520E+00, 1
0.34685E+01, 0.16357E+01, 0.17591E+00, 1
0.23579E+01, 0.30934E+01, -0.41578E+00, 1
0.23696E+01, 0.35136E+01, -0.96296E-01, 1
-0.22419E+01, 0.45552E+00, -0.44407E+00, 1
-0.13591E+01, 0.51350E+01, -0.22949E+00, 1
-0.17210E+01, 0.35638E+01, -0.56771E+00, 1
-0.12939E+01, 0.53335E+01, -0.91969E-02, 1
0.53138E+01, 0.76618E+00, -0.32738E+00, 1
0.25291E+01, 0.32515E+01, -0.36093E+00, 1
-0.13063E+01, 0.37633E+01, 0.14170E+00, 1
0.56940E+01, 0.72426E+00, -0.67529E-01, 1
0.59438E+01, 0.69475E+00, -0.57384E-01, 1
0.27404E+01, 0.21225E+01, 0.16910E+00, 1
-0.97404E+00, 0.50492E+01, 0.42862E+00, 1
0.61889E+00, 0.35601E+01, -0.28704E+00, 1
-0.36141E+01, -0.38796E+01, -0.10231E-01, 1
-0.18252E+01, 0.47669E+01, 0.31888E+00, 1
0.37490E+01, 0.16405E+01, 0.50214E+00, 1
0.23342E+01, 0.25323E+01, 0.11348E+00, 1
0.18261E+01, 0.34416E+01, -0.46406E+00, 1
-0.23428E+01, 0.69006E+00, -0.24963E+00, 1
-0.19121E+01, 0.46829E+01, 0.20217E+00, 1
-0.23135E+01, 0.32143E+00, -0.28518E+00, 1
0.40533E+01, 0.13412E+01, -0.87376E-01, 1
-0.25831E+01, -0.13969E+01, 0.38564E+00, 1
-0.22887E+01, -0.17531E+01, -0.49885E-01, 1
0.18114E+01, 0.30655E+01, 0.35607E+00, 1
-0.23210E+01, 0.65361E+00, -0.53444E+00, 1
-0.29633E+01, -0.22864E+01, 0.21100E+00, 1
-0.50172E+00, 0.53324E+01, -0.13738E+00, 1
-0.13831E+01, 0.53323E+01, -0.92635E-01, 1
-0.92998E+00, 0.51175E+01, -0.42683E+00, 1
-0.23679E+01, 0.18309E+01, -0.28031E+00, 1
-0.17261E+01, 0.35967E+01, -0.29732E+00, 1
-0.15048E+01, 0.25460E+01, 0.13743E+00, 1
-0.18789E+01, 0.42021E+01, 0.50154E-01, 1
0.42804E+01, 0.13505E+01, -0.36542E-01, 1
0.50956E+01, 0.12566E+01, -0.29813E+00, 1
-0.25062E+01, -0.21899E+01, -0.37905E-01, 1
-0.32633E+01, -0.19153E+01, 0.10533E+00, 1
-0.20087E+01, 0.18902E+01, 0.37075E+00, 1
-0.25079E+01, -0.24740E+01, -0.16208E+00, 1
-0.20169E+01, 0.30216E+01, -0.34441E-01, 1
0.46654E+01, 0.10427E+01, -0.61351E-01, 1
-0.29028E+01, -0.61906E+00, -0.30998E+00, 1
-0.23816E+01, -0.12880E+00, -0.43568E+00, 1
-0.83909E+00, 0.55675E+01, -0.39745E+00, 1
0.17158E+01, 0.38231E+01, 0.22387E+00, 1
-0.16069E+01, 0.36217E+01, -0.50504E+00, 1
-0.19800E+01, 0.61177E+00, -0.11375E+00, 1
-0.21805E+01, 0.25332E+01, -0.38403E+00, 1
0.36437E+01, 0.17203E+01, 0.41249E+00, 1
-0.25702E+01, 0.14593E+01, 0.69569E-01, 1
-0.31534E+01, -0.35714E+01, 0.40137E+00, 1
-0.23006E+01, -0.55607E+00, 0.24094E+00, 1
-0.22380E+01, -0.11342E+01, 0.31000E+00, 1
-0.29942E+01, -0.12488E+01, -0.32061E+00, 1
-0.28156E+01, -0.54453E+00, 0.41084E+00, 1
-0.12716E+01, 0.29123E+01, -0.62672E-01, 1
-0.10061E+01, 0.52414E+01, 0.54015E+00, 1
0.24472E+01, 0.31707E+01, -0.40038E+00, 1
0.10213E+01, 0.36528E+01, -0.22038E+00, 1
0.94128E+00, 0.43079E+01, 0.24501E+00, 1
0.92781E+00, 0.34922E+01, 0.25216E-01, 1
-0.20535E+01, 0.39471E+00, -0.33887E+00, 1
-0.19569E+01, 0.14835E+01, 0.43758E+00, 1
0.14767E+01, 0.35818E+01, 0.41506E+00, 1
0.22970E+01, 0.30135E+01, 0.85290E-01, 1
-0.22961E+01, 0.10737E+01, 0.36489E-01, 1
0.19041E+00, 0.40960E+01, 0.45362E+00, 1
-0.16955E+01, 0.44561E+01, -0.31611E+00, 1
-0.15852E+01, 0.39382E+01, 0.44510E+00, 1
0.15227E+01, 0.38396E+01, -0.92856E-01, 1
-0.30257E+01, -0.32374E+01, -0.77645E-01, 1
-0.47512E+00, 0.48889E+01, -0.18198E+00, 1
0.39587E+01, 0.22274E+01, -0.15444E+00, 1
-0.18115E+01, 0.46962E+01, 0.13181E+00, 1
0.87186E+00, 0.43158E+01, -0.22149E+00, 1
0.31122E+01, 0.20915E+01, -0.30522E+00, 1
-0.30054E+01, -0.23076E+01, -0.19826E+00, 1
-0.25360E+01, 0.12408E+00, 0.39422E+00, 1
0.13177E+01, 0.36398E+01, 0.10554E+00, 1
-0.26454E+01, 0.81560E+00, -0.22758E+00, 1
-0.18999E+01, 0.25545E+01, 0.25055E+00, 1
-0.12829E+01, 0.29940E+01, 0.18767E+00, 1
-0.17119E+01, 0.38828E+01, -0.45756E+00, 1
-0.19127E+01, 0.17243E+01, 0.38530E+00, 1
0.39883E+01, 0.15130E+01, -0.40621E+00, 1
-0.23172E+01, 0.15444E+01, 0.47655E+00, 1
-0.31020E+01, -0.28026E+01, 0.22259E+00, 1
0.51089E+01, 0.10562E+01, 0.13734E+00, 1
-0.30682E+01, -0.36994E+01, -0.52157E+00, 1
0.53863E+01, 0.84784E+00, -0.70727E-01, 1
-0.29100E+01, -0.68309E+00, 0.11200E+00, 1
-0.73146E+00, 0.45379E+01, 0.12440E+00, 1
0.28046E+01, 0.31771E+01, -0.16715E+00, 1
0.32989E+01, 0.23350E+01, -0.27112E+00, 1
0.23657E+01, 0.33985E+01, -0.19378E+00, 1
0.56892E+00, 0.35713E+01, 0.20261E+00, 1
0.49671E+01, 0.10736E+01, 0.39281E+00, 1
-0.19543E+01, 0.33312E+01, -0.96833E-01, 1
0.57851E+01, 0.37809E+00, 0.78472E-01, 1
0.14287E+01, 0.33055E+01, 0.29994E+00, 1
0.36609E+01, 0.22272E+01, 0.92314E-01, 1
-0.21634E+01, 0.52395E+00, 0.22674E+00, 1
-0.24891E+01, 0.40609E+00, -0.53239E-01, 1
-0.30313E+01, -0.21510E+01, 0.91906E-01, 1
0.60331E+01, 0.25780E+00, 0.55849E+00, 1
-0.29109E+01, -0.70782E-01, 0.22917E+00, 1
-0.14890E+01, 0.49941E+01, 0.48613E+00, 1
-0.21067E+01, 0.22781E+01, 0.54603E+00, 1
0.62040E+01, 0.52927E+00, 0.17849E+00, 1
-0.28438E+01, -0.37345E+01, 0.16113E+00, 1
0.22020E+01, 0.26774E+01, -0.24138E+00, 1
-0.25858E+00, 0.44143E+01, 0.20332E+00, 1
-0.20836E+01, -0.12822E+00, 0.31748E+00, 1
0.37372E+01, 0.14407E+01, -0.45769E+00, 1
-0.22888E+01, 0.11469E+01, -0.54039E+00, 1
0.34167E+01, 0.22612E+01, -0.54240E+00, 1
0.47340E+01, 0.13779E+01, 0.26688E-01, 1
0.17381E+01, 0.37123E+01, 0.35268E+00, 1
-0.17407E+01, 0.29378E+01, -0.66818E-01, 1
-0.21580E+01, 0.31746E+01, -0.27022E-01, 1
0.56916E+01, 0.56482E+00, 0.39761E+00, 1
-0.22734E+01, 0.26240E+01, -0.35969E+00, 1
0.29344E+01, 0.25337E+01, -0.40203E-01, 1
0.56721E+00, 0.41891E+01, 0.23418E+00, 1
-0.29161E+01, -0.28241E+01, -0.39366E+00, 1
0.41710E-01, 0.39640E+01, 0.38913E+00, 1
-0.21999E+00, 0.48268E+01, -0.47582E+00, 1
0.38221E+00, 0.47780E+01, 0.34857E+00, 1
-0.62293E+00, 0.52159E+01, -0.40614E+00, 1
-0.12032E+01, 0.41669E+01, 0.41825E+00, 1
-0.25167E+01, 0.52919E+00, 0.34918E+00, 1
-0.15706E+01, 0.26500E+01, -0.23463E+00, 1
-0.27471E+01, -0.26721E+01, 0.64090E-01, 1
-0.21595E+01, -0.12943E+00, -0.34066E+00, 1
0.28681E+01, 0.25714E+01, -0.18754E+00, 1
-0.14246E+01, 0.25876E+01, 0.10985E+00, 1
-0.30666E+01, -0.33431E+01, 0.19630E+00, 1
-0.22561E+01, -0.85215E+00, -0.34561E+00, 1
-0.15571E+01, 0.29070E+01, -0.38716E+00, 1
0.67831E+00, 0.42563E+01, -0.71499E-01, 1
-0.29198E+01, -0.21507E+01, 0.25368E+00, 1
-0.10011E+01, 0.51506E+01, 0.24270E+00, 1
-0.36086E+01, -0.38769E+01, -0.15001E+00, 1
-0.26815E+01, -0.35155E+01, 0.32300E+00, 1
