Points:0, Points:1, Points:2, scalars
0.98566E+03, 0.32904E+03, 0.93246E+03, 1
0.10155E+04, -0.12900E+02, 0.92299E+03, 1
0.10043E+04, -0.26500E+02, 0.85167E+03, 1
0.10210E+04, 0.27900E+02, 0.83287E+03, 1
0.10052E+04, -0.12900E+02, 0.73706E+03, 1
0.13448E+04, -0.42900E+02, 0.11300E+04, 1
0.11354E+04, -0.35783E+03, 0.11295E+04, 1
0.94020E+03, -0.29250E+03, 0.84905E+03, 1
0.10055E+04, -0.97456E+02, 0.74600E+03, 1
0.94020E+03, 0.29250E+03, 0.71240E+03, 1
0.99612E+03, 0.46700E+02, 0.93264E+03, 1
0.11159E+04, 0.52700E+02, 0.10727E+04, 1
0.10230E+04, -0.44000E+02, 0.74627E+03, 1
0.11436E+04, -0.93000E+01, 0.11005E+04, 1
0.12448E+04, -0.38764E+03, 0.11052E+04, 1
0.11737E+04, -0.36700E+02, 0.11379E+04, 1
0.92720E+03, 0.32520E+03, 0.88468E+03, 1
0.13116E+04, 0.54300E+02, 0.11149E+04, 1
0.12946E+04, 0.33600E+02, 0.10929E+04, 1
0.10381E+04, 0.36414E+03, 0.10753E+04, 1
0.13586E+04, 0.39400E+02, 0.11052E+04, 1
0.94267E+03, 0.30410E+03, 0.92111E+03, 1
0.12467E+04, -0.39950E+03, 0.11420E+04, 1
0.99200E+03, -0.52100E+02, 0.75231E+03, 1
0.94090E+03, 0.33610E+03, 0.69835E+03, 1
0.10737E+04, -0.43600E+02, 0.10314E+04, 1
0.98389E+03, 0.32840E+03, 0.92905E+03, 1
0.96116E+03, 0.29443E+03, 0.92920E+03, 1
0.11447E+04, -0.37017E+03, 0.11180E+04, 1
0.94900E+03, 0.33170E+03, 0.75494E+03, 1
0.96157E+03, 0.32181E+03, 0.92153E+03, 1
0.98360E+03, -0.36700E+02, 0.66947E+03, 1
0.12691E+04, 0.42886E+02, 0.11299E+04, 1
0.11126E+04, -0.36593E+03, 0.11379E+04, 1
0.11471E+04, 0.27900E+02, 0.11005E+04, 1
0.10230E+04, 0.44000E+02, 0.74066E+03, 1
0.97630E+03, 0.30860E+03, 0.72957E+03, 1
0.13436E+04, 0.42021E+03, 0.11157E+04, 1
0.10038E+04, -0.10470E+03, 0.68550E+03, 1
0.11128E+04, 0.35823E+03, 0.10985E+04, 1
0.13010E+04, -0.44272E+03, 0.11420E+04, 1
0.93680E+03, 0.30190E+03, 0.70240E+03, 1
0.96611E+03, -0.33795E+03, 0.93721E+03, 1
0.10232E+04, -0.36252E+03, 0.10168E+04, 1
0.96142E+03, -0.30349E+03, 0.91167E+03, 1
0.12513E+04, 0.40181E+03, 0.11052E+04, 1
0.97714E+03, -0.34577E+03, 0.92839E+03, 1
0.10043E+04, -0.26500E+02, 0.68249E+03, 1
0.10599E+04, 0.34776E+03, 0.11156E+04, 1
0.11871E+04, -0.37508E+03, 0.11109E+04, 1
0.10650E+04, 0.33797E+03, 0.11379E+04, 1
0.10423E+04, -0.35072E+03, 0.11201E+04, 1
0.10868E+04, 0.52700E+02, 0.10397E+04, 1
0.11267E+04, 0.93000E+01, 0.10910E+04, 1
0.96260E+03, 0.34050E+03, 0.78179E+03, 1
0.97670E+03, 0.29940E+03, 0.80626E+03, 1
0.12608E+04, -0.35719E+02, 0.10975E+04, 1
0.12195E+04, 0.60000E+01, 0.11316E+04, 1
0.10370E+04, -0.43882E+02, 0.74600E+03, 1
0.11957E+04, -0.52100E+02, 0.11295E+04, 1
0.10880E+04, 0.35047E+03, 0.11082E+04, 1
0.12489E+04, -0.46314E+02, 0.11172E+04, 1
0.11957E+04, -0.60000E+01, 0.11316E+04, 1
0.10151E+04, -0.87890E+02, 0.74600E+03, 1
0.94090E+03, 0.33610E+03, 0.83499E+03, 1
0.99910E+03, -0.60000E+01, 0.89060E+03, 1
0.97022E+03, -0.33291E+03, 0.97709E+03, 1
0.99873E+03, -0.32549E+03, 0.99816E+03, 1
0.96260E+03, 0.34050E+03, 0.84688E+03, 1
0.99876E+03, 0.32452E+03, 0.10288E+04, 1
0.12845E+04, -0.45286E+03, 0.11139E+04, 1
0.11332E+04, 0.38273E+03, 0.11005E+04, 1
0.97370E+03, -0.24270E+03, 0.70386E+03, 1
0.94250E+03, -0.31320E+03, 0.75768E+03, 1
0.98760E+03, 0.33924E+03, 0.10104E+04, 1
