Points:0, Points:1, Points:2, scalars
0.14421E+04, 0.22911E+03, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.98757E+03, 1
0.14406E+04, 0.23191E+03, -0.96250E+03, 1
0.14812E+04, 0.15872E+03, -0.96250E+03, 1
0.14793E+04, 0.36537E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.98509E+03, 1
0.15319E+04, 0.67255E+02, -0.96250E+03, 1
0.14305E+04, 0.30823E+03, -0.96250E+03, 1
0.14292E+04, 0.25253E+03, -0.96250E+03, 1
0.14488E+04, 0.43709E+03, -0.96250E+03, 1
0.15174E+04, 0.93316E+02, -0.96250E+03, 1
0.14430E+04, 0.22762E+03, -0.96250E+03, 1
0.14187E+04, 0.29836E+03, -0.96250E+03, 1
0.14574E+04, 0.44427E+03, -0.96250E+03, 1
0.14129E+04, 0.28193E+03, -0.96250E+03, 1
0.14368E+04, 0.41610E+03, -0.96250E+03, 1
0.14730E+04, 0.34392E+03, -0.96250E+03, 1
0.15262E+04, 0.77548E+02, -0.96250E+03, 1
0.14347E+04, 0.24251E+03, -0.96250E+03, 1
0.15117E+04, 0.10370E+03, -0.96250E+03, 1
0.15878E+04, -0.39827E+02, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10841E+04, 1
0.15872E+04, -0.38483E+02, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.96330E+03, 1
0.14476E+04, 0.40323E+03, -0.96250E+03, 1
0.14443E+04, 0.22522E+03, -0.96250E+03, 1
0.14255E+04, 0.30408E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10972E+04, 1
0.15084E+04, 0.48710E+03, -0.96671E+03, 1
0.14396E+04, 0.31591E+03, -0.96250E+03, 1
0.14792E+04, 0.36548E+03, -0.96250E+03, 1
0.14970E+04, 0.13006E+03, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.98547E+03, 1
0.15881E+04, -0.40500E+02, -0.10105E+04, 1
0.15690E+04, 0.22062E+00, -0.96250E+03, 1
0.14580E+04, 0.44485E+03, -0.96250E+03, 1
0.14318E+04, 0.24770E+03, -0.96250E+03, 1
0.14554E+04, 0.44265E+03, -0.96250E+03, 1
0.14393E+04, 0.41309E+03, -0.96250E+03, 1
0.14369E+04, 0.23854E+03, -0.96250E+03, 1
0.14444E+04, 0.22495E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.11292E+04, 1
0.14949E+04, 0.13384E+03, -0.96250E+03, 1
0.14422E+04, 0.22899E+03, -0.96250E+03, 1
0.14202E+04, 0.29958E+03, -0.96250E+03, 1
0.14434E+04, 0.40823E+03, -0.96250E+03, 1
0.14941E+04, 0.13536E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10302E+04, 1
0.14210E+04, 0.30027E+03, -0.96250E+03, 1
0.14332E+04, 0.31052E+03, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.10150E+04, 1
0.15156E+04, 0.96624E+02, -0.96250E+03, 1
0.14743E+04, 0.34500E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10057E+04, 1
0.14233E+04, 0.26310E+03, -0.96250E+03, 1
0.15678E+04, 0.24018E+01, -0.96250E+03, 1
0.14409E+04, 0.43048E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.11038E+04, 1
0.14517E+04, 0.32600E+03, -0.96250E+03, 1
0.14728E+04, 0.34372E+03, -0.96250E+03, 1
0.14179E+04, 0.27280E+03, -0.96250E+03, 1
0.14783E+04, 0.36662E+03, -0.96250E+03, 1
0.14414E+04, 0.31738E+03, -0.96250E+03, 1
0.14503E+04, 0.21448E+03, -0.96250E+03, 1
0.14166E+04, 0.27520E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.11123E+04, 1
0.14673E+04, 0.18368E+03, -0.96250E+03, 1
0.14728E+04, 0.37314E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.11272E+04, 1
0.14309E+04, 0.24946E+03, -0.96250E+03, 1
0.14687E+04, 0.34027E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10175E+04, 1
0.15379E+04, 0.56268E+02, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.97552E+03, 1
0.15701E+04, -0.17619E+01, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.97257E+03, 1
0.15881E+04, -0.40500E+02, -0.10180E+04, 1
0.15881E+04, -0.40500E+02, -0.10510E+04, 1
0.15881E+04, -0.40500E+02, -0.97501E+03, 1
0.15084E+04, 0.48710E+03, -0.10152E+04, 1
0.15353E+04, 0.61080E+02, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.10437E+04, 1
0.14566E+04, 0.20307E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10746E+04, 1
0.15825E+04, -0.27665E+02, -0.96250E+03, 1
0.14167E+04, 0.27509E+03, -0.96250E+03, 1
0.14554E+04, 0.39391E+03, -0.96250E+03, 1
0.14846E+04, 0.15255E+03, -0.96250E+03, 1
0.15706E+04, -0.25710E+01, -0.96250E+03, 1
0.15544E+04, 0.26668E+02, -0.96250E+03, 1
0.14569E+04, 0.39214E+03, -0.96250E+03, 1
0.14793E+04, 0.36547E+03, -0.96250E+03, 1
0.14758E+04, 0.36955E+03, -0.96250E+03, 1
0.14814E+04, 0.36289E+03, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.10684E+04, 1
0.14532E+04, 0.20915E+03, -0.96250E+03, 1
0.14423E+04, 0.22891E+03, -0.96250E+03, 1
0.14552E+04, 0.39411E+03, -0.96250E+03, 1
0.15295E+04, 0.71489E+02, -0.96250E+03, 1
0.15006E+04, 0.12367E+03, -0.96250E+03, 1
0.15323E+04, 0.66384E+02, -0.96250E+03, 1
0.14555E+04, 0.39372E+03, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.10136E+04, 1
0.15083E+04, 0.48722E+03, -0.11442E+04, 1
0.14359E+04, 0.31275E+03, -0.96250E+03, 1
0.15675E+04, 0.28801E+01, -0.96250E+03, 1
0.14743E+04, 0.37133E+03, -0.96250E+03, 1
0.15006E+04, 0.12372E+03, -0.96250E+03, 1
0.14827E+04, 0.36137E+03, -0.96250E+03, 1
0.15154E+04, 0.96877E+02, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.10342E+04, 1
0.15848E+04, -0.32810E+02, -0.96250E+03, 1
0.14886E+04, 0.14534E+03, -0.96250E+03, 1
0.15844E+04, -0.31966E+02, -0.96250E+03, 1
0.14449E+04, 0.22407E+03, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.10212E+04, 1
0.14771E+04, 0.16606E+03, -0.96250E+03, 1
0.14957E+04, 0.13240E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10293E+04, 1
0.15084E+04, 0.48710E+03, -0.11157E+04, 1
0.15411E+04, 0.50669E+02, -0.96250E+03, 1
0.14614E+04, 0.19438E+03, -0.96250E+03, 1
0.14248E+04, 0.26037E+03, -0.96250E+03, 1
0.15083E+04, 0.48702E+03, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.10065E+04, 1
0.14769E+04, 0.46065E+03, -0.96250E+03, 1
0.15640E+04, 0.92123E+01, -0.96250E+03, 1
0.14514E+04, 0.21235E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10936E+04, 1
0.14359E+04, 0.24029E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10431E+04, 1
0.14798E+04, 0.34958E+03, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.10511E+04, 1
0.15031E+04, 0.11915E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10514E+04, 1
0.15804E+04, -0.22966E+02, -0.96250E+03, 1
0.15059E+04, 0.48993E+03, -0.11497E+04, 1
0.15285E+04, 0.73297E+02, -0.96250E+03, 1
0.15870E+04, -0.37880E+02, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.99094E+03, 1
0.15199E+04, 0.88906E+02, -0.96250E+03, 1
0.14929E+04, 0.47412E+03, -0.96250E+03, 1
0.14405E+04, 0.41169E+03, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.10627E+04, 1
0.14532E+04, 0.20916E+03, -0.96250E+03, 1
0.15314E+04, 0.68076E+02, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.98647E+03, 1
0.14734E+04, 0.17278E+03, -0.96250E+03, 1
0.14413E+04, 0.43076E+03, -0.96250E+03, 1
0.14967E+04, 0.50110E+03, -0.11510E+04, 1
0.14387E+04, 0.23527E+03, -0.96250E+03, 1
0.14445E+04, 0.22485E+03, -0.96250E+03, 1
0.15550E+04, 0.25436E+02, -0.96250E+03, 1
0.14126E+04, 0.28240E+03, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.10377E+04, 1
0.15456E+04, 0.42378E+02, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.11257E+04, 1
0.15881E+04, -0.40500E+02, -0.10610E+04, 1
0.14840E+04, 0.15368E+03, -0.96250E+03, 1
0.14932E+04, 0.47437E+03, -0.96250E+03, 1
0.14642E+04, 0.33651E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10964E+04, 1
0.15620E+04, 0.12817E+02, -0.96250E+03, 1
0.14790E+04, 0.46245E+03, -0.96250E+03, 1
0.15709E+04, -0.32365E+01, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10217E+04, 1
0.15881E+04, -0.40500E+02, -0.10213E+04, 1
0.14496E+04, 0.43778E+03, -0.96250E+03, 1
0.14349E+04, 0.42545E+03, -0.96250E+03, 1
0.15766E+04, -0.14275E+02, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10560E+04, 1
0.15881E+04, -0.40500E+02, -0.10611E+04, 1
0.15881E+04, -0.40500E+02, -0.10668E+04, 1
0.15146E+04, 0.98383E+02, -0.96250E+03, 1
0.15113E+04, 0.10438E+03, -0.96250E+03, 1
0.14725E+04, 0.17436E+03, -0.96250E+03, 1
0.14513E+04, 0.21256E+03, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.98592E+03, 1
0.15389E+04, 0.54582E+02, -0.96250E+03, 1
0.14668E+04, 0.38033E+03, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.10374E+04, 1
0.15084E+04, 0.48710E+03, -0.10862E+04, 1
0.14946E+04, 0.47550E+03, -0.96250E+03, 1
0.15329E+04, 0.65438E+02, -0.96250E+03, 1
0.15486E+04, 0.37141E+02, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.10679E+04, 1
0.14773E+04, 0.36782E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10362E+04, 1
0.15881E+04, -0.40500E+02, -0.10413E+04, 1
0.14507E+04, 0.32519E+03, -0.96250E+03, 1
0.14930E+04, 0.13737E+03, -0.96250E+03, 1
0.15434E+04, 0.46435E+02, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.98370E+03, 1
0.14981E+04, 0.49947E+03, -0.11510E+04, 1
0.14163E+04, 0.29634E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.98824E+03, 1
0.14808E+04, 0.46394E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.11236E+04, 1
0.14360E+04, 0.24013E+03, -0.96250E+03, 1
0.14445E+04, 0.31998E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.96884E+03, 1
0.14257E+04, 0.30417E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.97408E+03, 1
0.15084E+04, 0.48710E+03, -0.11084E+04, 1
0.14797E+04, 0.46301E+03, -0.96250E+03, 1
0.15757E+04, -0.12236E+02, -0.96250E+03, 1
0.14369E+04, 0.23860E+03, -0.96250E+03, 1
0.14788E+04, 0.46223E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.98940E+03, 1
0.14405E+04, 0.31664E+03, -0.96250E+03, 1
0.15514E+04, 0.32018E+02, -0.96250E+03, 1
0.15592E+04, 0.17979E+02, -0.96250E+03, 1
0.15254E+04, 0.78969E+02, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10717E+04, 1
0.15084E+04, 0.48710E+03, -0.97694E+03, 1
0.14856E+04, 0.35446E+03, -0.96250E+03, 1
0.14153E+04, 0.29552E+03, -0.96250E+03, 1
0.14810E+04, 0.15898E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.11184E+04, 1
0.14827E+04, 0.46553E+03, -0.96250E+03, 1
0.14561E+04, 0.20399E+03, -0.96250E+03, 1
0.15730E+04, -0.69985E+01, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.97027E+03, 1
0.14626E+04, 0.19212E+03, -0.96250E+03, 1
0.15304E+04, 0.69814E+02, -0.96250E+03, 1
0.15835E+04, -0.29868E+02, -0.96250E+03, 1
0.15494E+04, 0.35546E+02, -0.96250E+03, 1
0.15868E+04, -0.37578E+02, -0.96250E+03, 1
0.15699E+04, -0.13874E+01, -0.96250E+03, 1
0.14502E+04, 0.21449E+03, -0.96250E+03, 1
0.15855E+04, -0.34495E+02, -0.96250E+03, 1
0.14358E+04, 0.41725E+03, -0.96250E+03, 1
0.15848E+04, -0.32865E+02, -0.96250E+03, 1
0.14207E+04, 0.26771E+03, -0.96250E+03, 1
0.14969E+04, 0.50081E+03, -0.11510E+04, 1
0.14219E+04, 0.26559E+03, -0.96250E+03, 1
0.14577E+04, 0.44453E+03, -0.96250E+03, 1
