Points:0, Points:1, Points:2, scalars
0.14673E+04, 0.37711E+03, -0.96078E+03, 1
0.14739E+04, 0.17291E+03, -0.96178E+03, 1
0.15446E+04, 0.41936E+02, -0.96283E+03, 1
0.14464E+04, 0.21774E+03, -0.96271E+03, 1
0.15080E+04, 0.48444E+03, -0.10860E+04, 1
0.14197E+04, 0.30105E+03, -0.96370E+03, 1
0.14369E+04, 0.41661E+03, -0.96070E+03, 1
0.14497E+04, 0.32149E+03, -0.96102E+03, 1
0.15875E+04, -0.40256E+02, -0.96777E+03, 1
0.15071E+04, 0.48881E+03, -0.10163E+04, 1
0.14651E+04, 0.33921E+03, -0.96304E+03, 1
0.14745E+04, 0.36804E+03, -0.96135E+03, 1
0.14546E+04, 0.39367E+03, -0.96449E+03, 1
0.15105E+04, 0.48787E+03, -0.11371E+04, 1
0.15075E+04, 0.48729E+03, -0.10148E+04, 1
0.15101E+04, 0.48600E+03, -0.96477E+03, 1
0.15075E+04, 0.48693E+03, -0.99305E+03, 1
0.15058E+04, 0.48837E+03, -0.10717E+04, 1
0.15110E+04, 0.48717E+03, -0.10950E+04, 1
0.15098E+04, 0.48910E+03, -0.11333E+04, 1
0.15098E+04, 0.48809E+03, -0.98598E+03, 1
0.14787E+04, 0.36506E+03, -0.96008E+03, 1
0.15877E+04, -0.40458E+02, -0.98795E+03, 1
0.15863E+04, -0.38293E+02, -0.98211E+03, 1
0.14098E+04, 0.28346E+03, -0.96339E+03, 1
0.15024E+04, 0.11657E+03, -0.96320E+03, 1
0.15897E+04, -0.40381E+02, -0.10569E+04, 1
0.15875E+04, -0.40473E+02, -0.10647E+04, 1
0.15861E+04, -0.36518E+02, -0.96251E+03, 1
0.15216E+04, 0.88831E+02, -0.96062E+03, 1
0.14397E+04, 0.31622E+03, -0.96371E+03, 1
0.14851E+04, 0.46843E+03, -0.96060E+03, 1
0.15304E+04, 0.72653E+02, -0.96245E+03, 1
0.15080E+04, 0.48660E+03, -0.10735E+04, 1
0.14455E+04, 0.32375E+03, -0.96169E+03, 1
0.15865E+04, -0.38596E+02, -0.98209E+03, 1
0.15872E+04, -0.43196E+02, -0.10604E+04, 1
0.15089E+04, 0.48836E+03, -0.10141E+04, 1
0.15624E+04, 0.73289E+01, -0.96237E+03, 1
0.14203E+04, 0.26523E+03, -0.96006E+03, 1
0.14546E+04, 0.20401E+03, -0.96074E+03, 1
0.14901E+04, 0.14230E+03, -0.96066E+03, 1
0.14754E+04, 0.17020E+03, -0.96440E+03, 1
0.15048E+04, 0.48511E+03, -0.95972E+03, 1
0.15053E+04, 0.48682E+03, -0.11460E+04, 1
0.15432E+04, 0.48854E+02, -0.96016E+03, 1
0.15892E+04, -0.39245E+02, -0.10487E+04, 1
0.14945E+04, 0.13645E+03, -0.95990E+03, 1
0.14624E+04, 0.45173E+03, -0.96387E+03, 1
0.15906E+04, -0.41123E+02, -0.10759E+04, 1
0.14244E+04, 0.30604E+03, -0.96413E+03, 1
0.14447E+04, 0.22459E+03, -0.96136E+03, 1
0.15874E+04, -0.40593E+02, -0.10199E+04, 1
0.15868E+04, -0.40371E+02, -0.10020E+04, 1
0.15114E+04, 0.10188E+03, -0.96187E+03, 1
0.15493E+04, 0.40050E+02, -0.96106E+03, 1
0.14667E+04, 0.19018E+03, -0.96318E+03, 1
0.14839E+04, 0.35850E+03, -0.96281E+03, 1
0.15855E+04, -0.39947E+02, -0.10166E+04, 1
0.15080E+04, 0.48636E+03, -0.10695E+04, 1
0.15464E+04, 0.46168E+02, -0.96244E+03, 1
0.15365E+04, 0.56580E+02, -0.96062E+03, 1
0.15098E+04, 0.48636E+03, -0.10523E+04, 1
0.14722E+04, 0.45770E+03, -0.96321E+03, 1
0.15807E+04, -0.21886E+02, -0.96295E+03, 1
0.15093E+04, 0.48971E+03, -0.10565E+04, 1
0.14826E+04, 0.15512E+03, -0.95959E+03, 1
0.14766E+04, 0.45901E+03, -0.96479E+03, 1
0.14860E+04, 0.35882E+03, -0.96288E+03, 1
0.15873E+04, -0.42020E+02, -0.10461E+04, 1
0.14134E+04, 0.29771E+03, -0.96186E+03, 1
0.15103E+04, 0.48641E+03, -0.10356E+04, 1
0.14320E+04, 0.25281E+03, -0.96171E+03, 1
0.14757E+04, 0.17438E+03, -0.96336E+03, 1
0.15110E+04, 0.48730E+03, -0.10409E+04, 1
0.14796E+04, 0.36570E+03, -0.96286E+03, 1
0.15855E+04, -0.40684E+02, -0.10469E+04, 1
0.14919E+04, 0.13772E+03, -0.95970E+03, 1
0.14454E+04, 0.31977E+03, -0.96365E+03, 1
0.14765E+04, 0.45742E+03, -0.96309E+03, 1
0.15892E+04, -0.42277E+02, -0.10336E+04, 1
0.15089E+04, 0.48886E+03, -0.10583E+04, 1
0.14211E+04, 0.26648E+03, -0.96402E+03, 1
0.15585E+04, 0.16992E+02, -0.96466E+03, 1
0.15097E+04, 0.48653E+03, -0.11163E+04, 1
0.15424E+04, 0.44468E+02, -0.96046E+03, 1
0.14710E+04, 0.37648E+03, -0.96373E+03, 1
0.15853E+04, -0.41416E+02, -0.96324E+03, 1
0.14465E+04, 0.22189E+03, -0.96542E+03, 1
0.15885E+04, -0.37524E+02, -0.99924E+03, 1
0.14363E+04, 0.43015E+03, -0.96262E+03, 1
0.15350E+04, 0.57627E+02, -0.96392E+03, 1
0.15218E+04, 0.87131E+02, -0.96471E+03, 1
0.14660E+04, 0.38385E+03, -0.96121E+03, 1
0.15022E+04, 0.12371E+03, -0.96379E+03, 1
0.15177E+04, 0.99033E+02, -0.96266E+03, 1
0.14474E+04, 0.22212E+03, -0.96129E+03, 1
0.15667E+04, 0.41596E+01, -0.96126E+03, 1
0.14409E+04, 0.23309E+03, -0.96397E+03, 1
0.15861E+04, -0.41682E+02, -0.10705E+04, 1
0.15874E+04, -0.39926E+02, -0.99138E+03, 1
0.15057E+04, 0.48597E+03, -0.10366E+04, 1
0.15869E+04, -0.39727E+02, -0.10264E+04, 1
0.14496E+04, 0.39667E+03, -0.96200E+03, 1
0.14645E+04, 0.18945E+03, -0.96001E+03, 1
0.14922E+04, 0.14351E+03, -0.96411E+03, 1
0.14683E+04, 0.37399E+03, -0.96200E+03, 1
0.15898E+04, -0.41232E+02, -0.98410E+03, 1
0.14252E+04, 0.30470E+03, -0.96327E+03, 1
0.14445E+04, 0.21906E+03, -0.96173E+03, 1
0.15073E+04, 0.48790E+03, -0.96302E+03, 1
0.15096E+04, 0.48546E+03, -0.10814E+04, 1
0.15548E+04, 0.25384E+02, -0.96412E+03, 1
0.14955E+04, 0.50029E+03, -0.11485E+04, 1
0.14858E+04, 0.35493E+03, -0.96201E+03, 1
0.14665E+04, 0.18282E+03, -0.96518E+03, 1
0.15866E+04, -0.39150E+02, -0.10115E+04, 1
0.14744E+04, 0.34585E+03, -0.96318E+03, 1
0.14804E+04, 0.15659E+03, -0.96347E+03, 1
0.14776E+04, 0.16751E+03, -0.96033E+03, 1
0.15086E+04, 0.48679E+03, -0.11039E+04, 1
0.14928E+04, 0.47202E+03, -0.96286E+03, 1
0.14176E+04, 0.27184E+03, -0.95963E+03, 1
0.14086E+04, 0.28874E+03, -0.96194E+03, 1
0.14489E+04, 0.21966E+03, -0.96163E+03, 1
0.15091E+04, 0.48984E+03, -0.97041E+03, 1
0.14812E+04, 0.16155E+03, -0.96296E+03, 1
0.15867E+04, -0.41779E+02, -0.99112E+03, 1
0.14577E+04, 0.38817E+03, -0.96425E+03, 1
0.14264E+04, 0.25426E+03, -0.96115E+03, 1
0.15884E+04, -0.41547E+02, -0.10181E+04, 1
0.14533E+04, 0.20359E+03, -0.96238E+03, 1
0.14146E+04, 0.28377E+03, -0.96191E+03, 1
0.15307E+04, 0.69526E+02, -0.96265E+03, 1
0.15717E+04, -0.23746E+01, -0.96510E+03, 1
0.15180E+04, 0.92103E+02, -0.96080E+03, 1
0.14396E+04, 0.22931E+03, -0.96410E+03, 1
0.14810E+04, 0.15429E+03, -0.96411E+03, 1
0.14386E+04, 0.23271E+03, -0.96405E+03, 1
0.14490E+04, 0.21317E+03, -0.96143E+03, 1
0.14742E+04, 0.16999E+03, -0.96098E+03, 1
0.14557E+04, 0.39448E+03, -0.96015E+03, 1
0.15637E+04, 0.13875E+02, -0.96208E+03, 1
0.15632E+04, 0.10523E+02, -0.96242E+03, 1
0.15085E+04, 0.48422E+03, -0.10428E+04, 1
0.14692E+04, 0.33828E+03, -0.96470E+03, 1
0.14361E+04, 0.42898E+03, -0.96203E+03, 1
0.15338E+04, 0.60061E+02, -0.96056E+03, 1
0.15523E+04, 0.31507E+02, -0.96485E+03, 1
0.14926E+04, 0.13911E+03, -0.96120E+03, 1
0.15020E+04, 0.48513E+03, -0.96129E+03, 1
0.14711E+04, 0.17713E+03, -0.96090E+03, 1
0.14622E+04, 0.19388E+03, -0.96498E+03, 1
0.15257E+04, 0.81520E+02, -0.96071E+03, 1
0.15064E+04, 0.48819E+03, -0.97372E+03, 1
0.14791E+04, 0.46444E+03, -0.96214E+03, 1
0.14782E+04, 0.37009E+03, -0.96285E+03, 1
0.14364E+04, 0.23632E+03, -0.96118E+03, 1
0.14410E+04, 0.22918E+03, -0.96389E+03, 1
0.15108E+04, 0.48624E+03, -0.97927E+03, 1
0.14090E+04, 0.29072E+03, -0.96178E+03, 1
0.15085E+04, 0.48538E+03, -0.97545E+03, 1
0.14174E+04, 0.27380E+03, -0.96503E+03, 1
0.14498E+04, 0.22109E+03, -0.96352E+03, 1
0.15081E+04, 0.48990E+03, -0.11072E+04, 1
0.15104E+04, 0.48922E+03, -0.10716E+04, 1
0.15082E+04, 0.48781E+03, -0.11150E+04, 1
0.15059E+04, 0.48667E+03, -0.10194E+04, 1
0.14706E+04, 0.17738E+03, -0.95966E+03, 1
0.15085E+04, 0.48507E+03, -0.10971E+04, 1
0.15236E+04, 0.78535E+02, -0.96471E+03, 1
0.15900E+04, -0.38468E+02, -0.10270E+04, 1
0.14695E+04, 0.37845E+03, -0.96141E+03, 1
0.15071E+04, 0.48846E+03, -0.10504E+04, 1
0.14826E+04, 0.46360E+03, -0.96312E+03, 1
0.15899E+04, -0.39312E+02, -0.10508E+04, 1
0.14386E+04, 0.41578E+03, -0.95983E+03, 1
0.15522E+04, 0.35599E+02, -0.96101E+03, 1
0.15069E+04, 0.48639E+03, -0.10142E+04, 1
0.14182E+04, 0.27287E+03, -0.96525E+03, 1
0.15808E+04, -0.19450E+02, -0.96370E+03, 1
0.15525E+04, 0.24111E+02, -0.96346E+03, 1
0.14726E+04, 0.17101E+03, -0.96484E+03, 1
0.15041E+04, 0.11672E+03, -0.96084E+03, 1
0.15014E+04, 0.49290E+03, -0.11521E+04, 1
0.15084E+04, 0.48672E+03, -0.11376E+04, 1
0.14519E+04, 0.40027E+03, -0.96359E+03, 1
0.14424E+04, 0.31674E+03, -0.96478E+03, 1
0.15346E+04, 0.65338E+02, -0.96133E+03, 1
0.15077E+04, 0.48468E+03, -0.10327E+04, 1
0.14407E+04, 0.23416E+03, -0.96256E+03, 1
0.14991E+04, 0.48007E+03, -0.96478E+03, 1
0.15771E+04, -0.11653E+02, -0.96038E+03, 1
0.14290E+04, 0.25318E+03, -0.96292E+03, 1
0.14764E+04, 0.46340E+03, -0.96217E+03, 1
0.15901E+04, -0.41843E+02, -0.10108E+04, 1
0.14799E+04, 0.34624E+03, -0.96306E+03, 1
0.14650E+04, 0.18989E+03, -0.96284E+03, 1
0.15103E+04, 0.48706E+03, -0.98684E+03, 1
0.14497E+04, 0.32296E+03, -0.96289E+03, 1
0.14407E+04, 0.23540E+03, -0.96135E+03, 1
0.14784E+04, 0.34607E+03, -0.96180E+03, 1
0.14096E+04, 0.28192E+03, -0.96192E+03, 1
0.15864E+04, -0.41385E+02, -0.96960E+03, 1
0.14811E+04, 0.34956E+03, -0.96276E+03, 1
0.15497E+04, 0.33113E+02, -0.96340E+03, 1
0.15884E+04, -0.38505E+02, -0.10368E+04, 1
0.15057E+04, 0.48723E+03, -0.10742E+04, 1
0.15098E+04, 0.48649E+03, -0.11457E+04, 1
0.15866E+04, -0.41256E+02, -0.10014E+04, 1
0.15039E+04, 0.12225E+03, -0.96437E+03, 1
0.14728E+04, 0.17653E+03, -0.96167E+03, 1
0.15876E+04, -0.42154E+02, -0.10485E+04, 1
0.14578E+04, 0.44429E+03, -0.96156E+03, 1
0.15083E+04, 0.48472E+03, -0.10552E+04, 1
0.14700E+04, 0.34229E+03, -0.96535E+03, 1
0.15872E+04, -0.42652E+02, -0.98176E+03, 1
0.14201E+04, 0.27132E+03, -0.96199E+03, 1
0.14903E+04, 0.14045E+03, -0.96239E+03, 1
0.14105E+04, 0.28391E+03, -0.96425E+03, 1
0.15589E+04, 0.19451E+02, -0.96375E+03, 1
0.14602E+04, 0.38597E+03, -0.96142E+03, 1
0.14343E+04, 0.41796E+03, -0.96177E+03, 1
0.14883E+04, 0.14231E+03, -0.96086E+03, 1
0.15068E+04, 0.48569E+03, -0.10348E+04, 1
0.15663E+04, 0.29741E+01, -0.96300E+03, 1
0.14468E+04, 0.43685E+03, -0.96305E+03, 1
0.14351E+04, 0.41716E+03, -0.96129E+03, 1
0.14341E+04, 0.30868E+03, -0.96155E+03, 1
0.15082E+04, 0.48952E+03, -0.10333E+04, 1
0.15104E+04, 0.48509E+03, -0.98021E+03, 1
0.15388E+04, 0.48761E+02, -0.96240E+03, 1
0.15864E+04, -0.38641E+02, -0.96227E+03, 1
0.14529E+04, 0.32883E+03, -0.96047E+03, 1
0.15887E+04, -0.43340E+02, -0.97343E+03, 1
0.14351E+04, 0.24627E+03, -0.96106E+03, 1
0.14794E+04, 0.35240E+03, -0.96185E+03, 1
0.14116E+04, 0.28767E+03, -0.96462E+03, 1
0.14608E+04, 0.38654E+03, -0.96239E+03, 1
0.15883E+04, -0.42509E+02, -0.99441E+03, 1
0.14470E+04, 0.43210E+03, -0.96385E+03, 1
0.15072E+04, 0.48802E+03, -0.10491E+04, 1
0.15055E+04, 0.48358E+03, -0.96152E+03, 1
0.14460E+04, 0.40703E+03, -0.96524E+03, 1
0.15085E+04, 0.48913E+03, -0.10293E+04, 1
0.14727E+04, 0.45556E+03, -0.96463E+03, 1
0.14864E+04, 0.35557E+03, -0.95966E+03, 1
0.14394E+04, 0.41663E+03, -0.96206E+03, 1
0.14677E+04, 0.18124E+03, -0.96514E+03, 1
0.15403E+04, 0.55376E+02, -0.96077E+03, 1
0.15094E+04, 0.10575E+03, -0.95973E+03, 1
0.14341E+04, 0.24561E+03, -0.96039E+03, 1
0.15194E+04, 0.88805E+02, -0.96092E+03, 1
0.15059E+04, 0.48771E+03, -0.10867E+04, 1
0.14710E+04, 0.33924E+03, -0.96194E+03, 1
0.15084E+04, 0.48886E+03, -0.98611E+03, 1
0.15886E+04, -0.37941E+02, -0.10266E+04, 1
0.14920E+04, 0.13536E+03, -0.96336E+03, 1
0.14580E+04, 0.19933E+03, -0.96204E+03, 1
0.15109E+04, 0.48587E+03, -0.99612E+03, 1
0.15338E+04, 0.68559E+02, -0.96100E+03, 1
0.15889E+04, -0.41683E+02, -0.99772E+03, 1
0.15882E+04, -0.43496E+02, -0.10187E+04, 1
0.15549E+04, 0.27486E+02, -0.96465E+03, 1
0.15596E+04, 0.17302E+02, -0.96217E+03, 1
0.15229E+04, 0.80545E+02, -0.96514E+03, 1
0.14827E+04, 0.35956E+03, -0.96275E+03, 1
0.15013E+04, 0.48139E+03, -0.96535E+03, 1
0.14551E+04, 0.44366E+03, -0.95997E+03, 1
0.15891E+04, -0.43050E+02, -0.10335E+04, 1
0.15072E+04, 0.48921E+03, -0.10120E+04, 1
0.15792E+04, -0.23612E+02, -0.96296E+03, 1
0.15320E+04, 0.63422E+02, -0.96031E+03, 1
0.14410E+04, 0.31625E+03, -0.96169E+03, 1
0.14781E+04, 0.36556E+03, -0.96367E+03, 1
0.15085E+04, 0.48706E+03, -0.10655E+04, 1
0.14597E+04, 0.38953E+03, -0.96278E+03, 1
0.15888E+04, -0.38897E+02, -0.96688E+03, 1
0.14467E+04, 0.40156E+03, -0.96178E+03, 1
0.15075E+04, 0.48463E+03, -0.10085E+04, 1
0.15556E+04, 0.19013E+02, -0.96317E+03, 1
0.15150E+04, 0.93565E+02, -0.96262E+03, 1
0.15045E+04, 0.12005E+03, -0.96003E+03, 1
0.14292E+04, 0.24873E+03, -0.96422E+03, 1
0.15071E+04, 0.48682E+03, -0.11455E+04, 1
0.14121E+04, 0.29369E+03, -0.95991E+03, 1
0.14517E+04, 0.32642E+03, -0.96320E+03, 1
0.14849E+04, 0.36000E+03, -0.96322E+03, 1
0.15071E+04, 0.48876E+03, -0.10592E+04, 1
0.15111E+04, 0.10254E+03, -0.96497E+03, 1
0.14915E+04, 0.14319E+03, -0.96460E+03, 1
0.15905E+04, -0.41722E+02, -0.10500E+04, 1
0.14160E+04, 0.29625E+03, -0.96157E+03, 1
0.14766E+04, 0.46369E+03, -0.96190E+03, 1
0.15858E+04, -0.41034E+02, -0.10019E+04, 1
0.14510E+04, 0.21064E+03, -0.96089E+03, 1
0.14129E+04, 0.28413E+03, -0.96427E+03, 1
0.14738E+04, 0.37271E+03, -0.96392E+03, 1
0.14544E+04, 0.39656E+03, -0.95974E+03, 1
0.14683E+04, 0.17726E+03, -0.96227E+03, 1
0.14776E+04, 0.36875E+03, -0.96053E+03, 1
0.15094E+04, 0.48881E+03, -0.11188E+04, 1
0.15034E+04, 0.48157E+03, -0.96428E+03, 1
0.15327E+04, 0.61277E+02, -0.96200E+03, 1
0.14101E+04, 0.29056E+03, -0.96276E+03, 1
0.15885E+04, -0.39345E+02, -0.10417E+04, 1
0.14131E+04, 0.29391E+03, -0.96295E+03, 1
0.15008E+04, 0.12193E+03, -0.96326E+03, 1
0.14591E+04, 0.33088E+03, -0.96277E+03, 1
0.14820E+04, 0.46204E+03, -0.96128E+03, 1
0.14561E+04, 0.32789E+03, -0.96394E+03, 1
0.15095E+04, 0.48643E+03, -0.10974E+04, 1
0.15012E+04, 0.11690E+03, -0.96162E+03, 1
0.14315E+04, 0.42489E+03, -0.96117E+03, 1
0.15054E+04, 0.48749E+03, -0.10489E+04, 1
0.15903E+04, -0.42493E+02, -0.10024E+04, 1
0.14604E+04, 0.39200E+03, -0.96189E+03, 1
0.14159E+04, 0.29374E+03, -0.96169E+03, 1
0.15067E+04, 0.48689E+03, -0.10021E+04, 1
0.14483E+04, 0.43635E+03, -0.96416E+03, 1
0.14447E+04, 0.23025E+03, -0.96335E+03, 1
0.15092E+04, 0.48762E+03, -0.10878E+04, 1
0.14389E+04, 0.31146E+03, -0.96202E+03, 1
0.14764E+04, 0.36715E+03, -0.96313E+03, 1
0.15112E+04, 0.48801E+03, -0.10082E+04, 1
0.15093E+04, 0.48784E+03, -0.10401E+04, 1
0.15858E+04, -0.32127E+02, -0.96426E+03, 1
0.14604E+04, 0.38795E+03, -0.95986E+03, 1
0.15101E+04, 0.48895E+03, -0.10489E+04, 1
0.15569E+04, 0.26378E+02, -0.96257E+03, 1
0.15081E+04, 0.48997E+03, -0.11064E+04, 1
0.14670E+04, 0.18662E+03, -0.96159E+03, 1
0.14448E+04, 0.40968E+03, -0.96286E+03, 1
0.14825E+04, 0.15320E+03, -0.96232E+03, 1
0.14575E+04, 0.20210E+03, -0.96016E+03, 1
0.15087E+04, 0.48636E+03, -0.11118E+04, 1
0.15086E+04, 0.48641E+03, -0.10873E+04, 1
0.14146E+04, 0.29798E+03, -0.96257E+03, 1
0.14589E+04, 0.19786E+03, -0.96513E+03, 1
0.14785E+04, 0.46524E+03, -0.96194E+03, 1
0.15865E+04, -0.42415E+02, -0.10343E+04, 1
0.15023E+04, 0.49309E+03, -0.11515E+04, 1
0.15140E+04, 0.96143E+02, -0.96192E+03, 1
0.14528E+04, 0.39742E+03, -0.96544E+03, 1
0.14859E+04, 0.35550E+03, -0.96424E+03, 1
0.14826E+04, 0.16157E+03, -0.96181E+03, 1
0.14658E+04, 0.44865E+03, -0.96130E+03, 1
0.15651E+04, 0.94920E+01, -0.96111E+03, 1
0.15516E+04, 0.25735E+02, -0.96182E+03, 1
0.14798E+04, 0.46386E+03, -0.96338E+03, 1
0.14325E+04, 0.30670E+03, -0.96176E+03, 1
0.15478E+04, 0.39873E+02, -0.96525E+03, 1
0.15863E+04, -0.38140E+02, -0.99389E+03, 1
0.14445E+04, 0.43114E+03, -0.96046E+03, 1
0.15072E+04, 0.48844E+03, -0.10613E+04, 1
0.14802E+04, 0.16600E+03, -0.96352E+03, 1
0.15738E+04, -0.41654E+01, -0.96454E+03, 1
0.15856E+04, -0.39860E+02, -0.99123E+03, 1
0.15611E+04, 0.11695E+02, -0.96195E+03, 1
0.15554E+04, 0.20012E+02, -0.96301E+03, 1
0.15098E+04, 0.48726E+03, -0.10838E+04, 1
0.14197E+04, 0.27061E+03, -0.96404E+03, 1
0.14762E+04, 0.37226E+03, -0.96350E+03, 1
0.14484E+04, 0.32196E+03, -0.96011E+03, 1
0.14870E+04, 0.35440E+03, -0.96239E+03, 1
0.14329E+04, 0.24685E+03, -0.96228E+03, 1
0.14681E+04, 0.34125E+03, -0.96410E+03, 1
0.14299E+04, 0.30508E+03, -0.96450E+03, 1
0.14538E+04, 0.20843E+03, -0.96213E+03, 1
0.14815E+04, 0.15569E+03, -0.96454E+03, 1
0.14338E+04, 0.24171E+03, -0.96143E+03, 1
0.15282E+04, 0.71959E+02, -0.96348E+03, 1
0.14711E+04, 0.18019E+03, -0.96155E+03, 1
0.14375E+04, 0.41460E+03, -0.96525E+03, 1
0.14181E+04, 0.27455E+03, -0.96381E+03, 1
0.14710E+04, 0.17684E+03, -0.96180E+03, 1
0.15884E+04, -0.42260E+02, -0.10131E+04, 1
0.14705E+04, 0.45360E+03, -0.96027E+03, 1
0.14770E+04, 0.16505E+03, -0.96261E+03, 1
0.15665E+04, -0.66805E+00, -0.96291E+03, 1
0.14454E+04, 0.22712E+03, -0.96188E+03, 1
0.15068E+04, 0.10972E+03, -0.96280E+03, 1
0.15110E+04, 0.48768E+03, -0.10286E+04, 1
0.14744E+04, 0.17535E+03, -0.96097E+03, 1
0.14952E+04, 0.13646E+03, -0.96176E+03, 1
0.14728E+04, 0.17316E+03, -0.96178E+03, 1
0.14630E+04, 0.19604E+03, -0.96406E+03, 1
0.14731E+04, 0.16988E+03, -0.96199E+03, 1
0.15862E+04, -0.34519E+02, -0.96125E+03, 1
0.15861E+04, -0.41789E+02, -0.10201E+04, 1
0.14571E+04, 0.44447E+03, -0.96511E+03, 1
0.14333E+04, 0.42729E+03, -0.96239E+03, 1
0.15107E+04, 0.48638E+03, -0.11317E+04, 1
0.14657E+04, 0.18503E+03, -0.96353E+03, 1
0.15722E+04, -0.35025E+01, -0.96296E+03, 1
0.15096E+04, 0.48716E+03, -0.11371E+04, 1
0.15875E+04, -0.43323E+02, -0.96754E+03, 1
0.15031E+04, 0.11823E+03, -0.96374E+03, 1
0.15286E+04, 0.79008E+02, -0.96306E+03, 1
0.15074E+04, 0.48540E+03, -0.10803E+04, 1
0.15553E+04, 0.22538E+02, -0.96131E+03, 1
0.15026E+04, 0.12394E+03, -0.96275E+03, 1
0.14340E+04, 0.30815E+03, -0.96361E+03, 1
0.15094E+04, 0.48701E+03, -0.10919E+04, 1
0.15860E+04, -0.39906E+02, -0.10741E+04, 1
0.14260E+04, 0.30775E+03, -0.96345E+03, 1
0.15123E+04, 0.10031E+03, -0.96099E+03, 1
0.14178E+04, 0.30000E+03, -0.96026E+03, 1
0.15510E+04, 0.32680E+02, -0.96033E+03, 1
0.15065E+04, 0.48786E+03, -0.11054E+04, 1
0.15033E+04, 0.48575E+03, -0.96259E+03, 1
0.14374E+04, 0.42706E+03, -0.96140E+03, 1
0.15883E+04, -0.40442E+02, -0.10349E+04, 1
0.15629E+04, 0.12061E+02, -0.96086E+03, 1
0.14937E+04, 0.13709E+03, -0.96103E+03, 1
0.14885E+04, 0.14633E+03, -0.96037E+03, 1
0.15078E+04, 0.48779E+03, -0.11117E+04, 1
0.15082E+04, 0.48551E+03, -0.11124E+04, 1
0.14107E+04, 0.28342E+03, -0.96500E+03, 1
0.14761E+04, 0.46072E+03, -0.96443E+03, 1
0.15091E+04, 0.48732E+03, -0.10522E+04, 1
0.14343E+04, 0.31153E+03, -0.96137E+03, 1
0.14213E+04, 0.26334E+03, -0.96448E+03, 1
0.14984E+04, 0.50021E+03, -0.11495E+04, 1
0.14258E+04, 0.26110E+03, -0.96312E+03, 1
0.14467E+04, 0.22278E+03, -0.96105E+03, 1
0.14205E+04, 0.26595E+03, -0.96532E+03, 1
0.15062E+04, 0.48543E+03, -0.10299E+04, 1
0.14500E+04, 0.21299E+03, -0.96423E+03, 1
0.15547E+04, 0.23064E+02, -0.96275E+03, 1
0.15069E+04, 0.48706E+03, -0.10437E+04, 1
0.15099E+04, 0.10367E+03, -0.96109E+03, 1
0.14343E+04, 0.42202E+03, -0.96190E+03, 1
0.15141E+04, 0.10006E+03, -0.96497E+03, 1
0.14828E+04, 0.46278E+03, -0.96053E+03, 1
0.15626E+04, 0.14225E+02, -0.96251E+03, 1
0.14528E+04, 0.20419E+03, -0.96156E+03, 1
0.14802E+04, 0.36659E+03, -0.96158E+03, 1
0.15876E+04, -0.40091E+02, -0.10484E+04, 1
0.15872E+04, -0.39121E+02, -0.10023E+04, 1
0.15862E+04, -0.39099E+02, -0.98365E+03, 1
0.15078E+04, 0.48738E+03, -0.10068E+04, 1
0.15902E+04, -0.38432E+02, -0.10247E+04, 1
0.14431E+04, 0.43321E+03, -0.96325E+03, 1
0.15071E+04, 0.48541E+03, -0.11480E+04, 1
0.15884E+04, -0.39482E+02, -0.98187E+03, 1
0.15519E+04, 0.29143E+02, -0.96314E+03, 1
0.15894E+04, -0.38344E+02, -0.10480E+04, 1
0.15871E+04, -0.42504E+02, -0.10622E+04, 1
0.14651E+04, 0.33375E+03, -0.96235E+03, 1
0.14821E+04, 0.35381E+03, -0.96362E+03, 1
0.14385E+04, 0.42782E+03, -0.96316E+03, 1
0.15094E+04, 0.48534E+03, -0.97435E+03, 1
0.15070E+04, 0.48471E+03, -0.10613E+04, 1
0.14451E+04, 0.31859E+03, -0.96503E+03, 1
0.14898E+04, 0.14736E+03, -0.96168E+03, 1
0.15909E+04, -0.40267E+02, -0.96573E+03, 1
0.14973E+04, 0.47760E+03, -0.96125E+03, 1
0.15853E+04, -0.36000E+02, -0.96217E+03, 1
0.15870E+04, -0.42893E+02, -0.10279E+04, 1
0.14814E+04, 0.35182E+03, -0.96440E+03, 1
0.15119E+04, 0.10428E+03, -0.96353E+03, 1
0.15099E+04, 0.48784E+03, -0.11416E+04, 1
0.14513E+04, 0.21189E+03, -0.96381E+03, 1
0.14268E+04, 0.30647E+03, -0.96070E+03, 1
0.14336E+04, 0.31214E+03, -0.96270E+03, 1
0.15886E+04, -0.43126E+02, -0.10114E+04, 1
0.15099E+04, 0.48463E+03, -0.10021E+04, 1
0.14700E+04, 0.37822E+03, -0.96408E+03, 1
0.15057E+04, 0.48724E+03, -0.11441E+04, 1
0.15881E+04, -0.40665E+02, -0.10253E+04, 1
0.14728E+04, 0.45361E+03, -0.96273E+03, 1
0.14341E+04, 0.42053E+03, -0.96104E+03, 1
0.14598E+04, 0.19236E+03, -0.96375E+03, 1
0.14690E+04, 0.18306E+03, -0.95977E+03, 1
0.14777E+04, 0.46207E+03, -0.96427E+03, 1
0.14498E+04, 0.43733E+03, -0.96127E+03, 1
0.15081E+04, 0.48423E+03, -0.10587E+04, 1
0.15108E+04, 0.48571E+03, -0.11389E+04, 1
0.15419E+04, 0.49321E+02, -0.96477E+03, 1
0.14323E+04, 0.24491E+03, -0.96315E+03, 1
0.15000E+04, 0.47838E+03, -0.96450E+03, 1
